regime,count,pct,ann_return_est,ann_vol_est,win_rate,avg_stock_weight,avg_prob_high_vol,avg_prob_up_strength,avg_risk_score
CUSTOM_UP,1785,0.5288888888888889,0.23079600091189012,0.2097229053924562,0.5215686274509804,0.936992927230313,0.25825120086305914,0.5347174583694411,0.2405044511051733
NORMAL,668,0.19792592592592592,0.3163721066197256,0.2023531963323727,0.5419161676646707,0.7679611899034267,0.31131419370491853,0.39942696642993386,0.3457000395082885
HIGH_VOL,469,0.13896296296296295,0.17207000856103805,0.14124942863607362,0.5437100213219617,0.35637671159824347,0.680600757292511,0.44658777301313035,0.7529629451681324
WATCH,448,0.13274074074074074,0.06036273467401876,0.21102703145336618,0.4888392857142857,0.5824050265073932,0.47619483252483585,0.5101462798383082,0.5689669803346141
EXTREME_RISK,5,0.0014814814814814814,2.6046622793752365,0.18963801370577832,0.8,0.1599903365774816,0.858781599485433,0.4246304900262475,0.9011471196398031
