period,strategy_return,stock_buyhold_return,benchmark_60_40_return
2013-01-31,-0.11441441843130962,-0.18406236609798443,-0.11253574609673977
2013-02-28,-0.012130105409176695,-0.0448133222050342,-0.022828571300194334
2013-03-31,0.0026515800527517897,0.02318770367913392,0.015918439019289243
2013-04-30,0.011174879514497471,0.036599271266570366,0.03027481602258697
2013-05-31,-0.008686056549358279,0.015182403055436389,-0.004826963959422059
2013-06-30,-0.060477437401545764,-0.06859391436745321,-0.05041656695851071
2013-07-31,0.08794465482185498,0.10525926691599241,0.06059537007846316
2013-08-31,0.08490314064398752,0.08527432749733133,0.04170418060757908
2013-09-30,-0.03176522623945355,-0.01830835089834737,0.0008112986836206204
2013-10-31,0.06950020883231689,0.07596653097910933,0.04730120137559424
2013-11-30,0.07696551528858664,0.08139807506459862,0.04529987573206129
2013-12-31,-0.04294026708776699,-0.04474508655070342,-0.03258867967370205
2014-01-31,-0.06128954905029971,-0.05950339106871505,-0.02347985398819019
2014-02-28,0.028757026859376422,0.05037417450910353,0.029564016670790894
2014-03-31,0.010802645183523252,0.021289457845596216,0.00914296186580299
2014-04-30,0.08225433223957368,0.09221310642724556,0.06337509927728946
2014-05-31,0.0803474025249098,0.08188050468898433,0.05039797622263653
2014-06-30,0.024645358177374455,0.026383194078747563,0.01600502380026292
2014-07-31,0.01945549414810932,0.022571402272971497,0.018629380718032218
2014-08-31,0.03665075235918103,0.04019416570889578,0.027278427901459956
2014-09-30,0.013040712439308821,0.00970247289731585,0.006395634567623487
2014-10-31,0.07129153185160186,0.08708732389581852,0.055868724699404515
2014-11-30,0.057118726287900046,0.06010177600223909,0.038573084931806
2014-12-31,-0.07426752907091161,-0.07310458584550183,-0.036236022555919845
2015-01-31,0.08632531037553348,0.11670604502404869,0.07905185308571894
2015-02-28,0.07998528087080814,0.09456814610051945,0.04572829027962122
2015-03-31,-0.029214054715021476,-0.031230781545079966,-0.010429838436133876
2015-04-30,0.02391963709968392,0.026971063376336257,0.010236721914826719
2015-05-31,0.00954585043737266,0.014008247884293334,0.005507167910186794
2015-06-30,-0.028723277038415596,-0.027085442706945573,-0.01869009755955109
2015-07-31,-0.0696659874107659,-0.09332478874700434,-0.050663517618422804
2015-08-31,0.0012877703187730294,-0.015627159360376397,-0.005017317066704274
2015-09-30,-0.008914011664222343,-0.017447145972284916,-0.0019188044946770733
2015-10-31,0.058799485092518866,0.1104368902092967,0.058437018546720676
2015-11-30,-0.04394250512995879,-0.047257081177053406,-0.026672759203656526
2015-12-31,-0.08097551477273479,-0.11670094619965832,-0.07210727653302884
2016-01-31,-0.019407053316679024,-0.08012830536366322,-0.03423601296492573
2016-02-29,0.024939995157780892,0.07214917265542309,0.043690297145476675
2016-03-31,0.07051208125878672,0.10292800260639656,0.06502909091369502
2016-04-30,-0.12841264674108943,-0.143448539642132,-0.08751046185373712
2016-05-31,-0.004506049312714255,0.03293730198358702,0.019624289017088126
2016-06-30,-0.004875737000386793,-0.027936678816204985,-0.002165094272011725
2016-07-31,0.06034870233041412,0.09990530486787375,0.05463591702782988
2016-08-31,0.03496915446592874,0.036692230202374665,0.019870837908802175
2016-09-30,0.042076849577117326,0.04891804875467787,0.028267182133323354
2016-10-31,-0.018450098894709388,-0.012477822734976884,-0.009327607097647461
2016-11-30,-0.026756440858304642,-0.010088225862749156,-0.023666645521658647
2016-12-31,0.044392074354426825,0.055687305330026415,0.032755200524365424
2017-01-31,0.10642465221162034,0.10782619855757636,0.06394920911368929
2017-02-28,0.08009512724868051,0.08583564580986947,0.050386233293501004
2017-03-31,0.04141898077867889,0.04181088751409523,0.030851431682702657
2017-04-30,0.018926197886754093,0.018926197886754093,0.01452217882680018
2017-05-31,0.05817664933713096,0.05817664933713096,0.0400175244908576
2017-06-30,-0.07262116157758447,-0.07307837864080347,-0.04854511692244223
2017-07-31,0.08395956329878373,0.09056859895272651,0.0573054235513788
2017-08-31,0.03406902838261083,0.03548740047187371,0.02856501512148668
2017-09-30,-0.04694404302309896,-0.046890460192328565,-0.035188438965481295
2017-10-31,0.0841680684590298,0.08823167702429635,0.05235386741849801
2017-11-30,0.01319988977760711,0.013684159558964959,0.007917372783034837
2017-12-31,0.013740698667252138,0.014310481150896726,0.007358888725069734
2018-01-31,-0.06624195673634581,-0.06810627546207426,-0.051843543346096976
2018-02-28,0.026110231011070573,0.10235763730125735,0.061406167368140974
2018-03-31,-0.028424618679876668,-0.04437907016748521,-0.022719074968741815
2018-04-30,-0.002889135589159486,0.04857782692935397,0.02486652804694134
2018-05-31,0.06047027603601851,0.09061409643635598,0.05545804149346889
2018-06-30,-0.03472569100367906,-0.0412343412732068,-0.020392721898080612
2018-07-31,0.10507543648306261,0.1276099896627274,0.07190578240870238
2018-08-31,0.08843874243322625,0.09776560278137447,0.06154383115539663
2018-09-30,0.009144631174398343,0.010622733624225056,0.002964235418260186
2018-10-31,-0.08587137411441648,-0.0950800910662144,-0.05945846544992839
2018-11-30,-0.05770609026227358,-0.14542835005547428,-0.07902846509489858
2018-12-31,-0.0610322573995592,-0.1952572697489705,-0.10852377622058673
2019-01-31,0.08081421925499788,0.20437401740760275,0.11464666187823713
2019-02-28,0.02223249906335556,0.03126557889995185,0.019666776119442453
2019-03-31,0.0797116495098662,0.10332662111681734,0.07044571678463352
2019-04-30,0.06511048869850766,0.0779816880902453,0.045212495054306245
2019-05-31,-0.10550938982259894,-0.13778736301936345,-0.0711523466051095
2019-06-30,0.06718034577864507,0.12853518544526388,0.08142369204544542
2019-07-31,0.007230559848324436,0.006362826981231251,0.008870785338805032
2019-08-31,0.023202249580077883,0.02923648262040035,0.031152182624665015
2019-09-30,0.03627083723389979,0.046704128983662496,0.024486328718781092
2019-10-31,0.13694583618593814,0.17601369713823245,0.09791699977015544
2019-11-30,0.009405913631025387,0.010597670433778905,0.008814296322415371
2019-12-31,0.1331731283594797,0.1463864281796996,0.08440082028659845
2020-01-31,0.06541800051604096,0.07201732197266697,0.05045480675903602
2020-02-29,-0.0801408910455601,-0.09046070198450629,-0.034809808366942474
2020-03-31,-0.0522070216855578,-0.15342872308014788,-0.07232253429225577
2020-04-30,0.06549636019556893,0.19691373624278596,0.11633082966875596
2020-05-31,0.04851618200598651,0.10593278444424192,0.06260346238933945
2020-06-30,0.11712381411444306,0.12609002712364958,0.07602414473891006
2020-07-31,0.15148674882312352,0.204746002862342,0.12577796213675652
2020-08-31,0.15315412237076553,0.20035465158847776,0.1136148015855738
2020-09-30,-0.11396321581969615,-0.13987824889449596,-0.08439058239331987
2020-10-31,-0.018010973395456986,-0.022828105650557262,-0.017394328744872456
2020-11-30,0.030988456449764668,0.11637441886005062,0.06779716541220071
2020-12-31,0.05570340901929782,0.06442957627153323,0.04007074676525724
2021-01-31,0.028792637593084924,0.030379612096561592,0.015123209829366768
2021-02-28,-0.07043045194332886,-0.07173171510015808,-0.05134135709513288
2021-03-31,-0.013480198062608029,0.006234021114687183,-0.004614849368322127
2021-04-30,-0.00825156187255871,0.015488683990567687,0.01442319533102876
2021-05-31,-0.017882433086936822,-0.02016108162232566,-0.010954698895975556
2021-06-30,0.11290669624799321,0.11914268129394356,0.07542243773135593
2021-07-31,0.05085138030323155,0.052872484350449556,0.04084793900745898
2021-08-31,0.04162361572756046,0.04424651003297875,0.023769668598824456
2021-09-30,-0.08863870483781966,-0.09443531090766111,-0.06285532235042546
2021-10-31,0.054715242802667596,0.07819469999607942,0.0445257276225679
2021-11-30,0.09251916813164351,0.09318098513436057,0.059037648521192754
2021-12-31,0.08231218935583318,0.09733740595609652,0.0523377229018831
2022-01-31,-0.029611031485843986,-0.02148043311065173,-0.016260353589152676
2022-02-28,-0.034126756960173976,-0.051568234411409786,-0.034073395281255525
2022-03-31,0.00556388837993671,0.07132561160023165,0.02555896092777643
2022-04-30,-0.09790996141422736,-0.10625412542983981,-0.079975143491123
2022-05-31,-0.007744648287125844,-0.0504630548227587,-0.024722975026194915
2022-06-30,-0.00643346467836825,-0.06381844226739675,-0.03365664152374437
2022-07-31,0.07378381638673837,0.13033337628871644,0.08007662854146758
2022-08-31,-0.024626569571765233,-0.024895885740655266,-0.027535217369081932
2022-09-30,-0.038799940126088006,-0.06231927966551898,-0.0486994509420301
2022-10-31,-0.025976002157506062,-0.00732395864640667,-0.014617499036719828
2022-11-30,0.0273284821160531,0.020859144507996863,0.03446950489754319
2022-12-31,-0.07014664557421735,-0.1451186598261538,-0.09323090016207525
2023-01-31,0.10437144606928328,0.19357402977750238,0.1245994131911119
2023-02-28,-0.033711339974774934,-0.03107832601190319,-0.03861768136176036
2023-03-31,0.1228754614575478,0.1351518068829689,0.10604263104526357
2023-04-30,0.018091597744067878,0.01756906140401515,0.010243358122147495
2023-05-31,0.07192801690568351,0.07511738254528866,0.036322653687318684
2023-06-30,0.05492199747320092,0.05736411571482436,0.02744622180845191
2023-07-31,0.006243511386342604,0.006533099847755741,0.0019515236654645829
2023-08-31,-0.013238796646067974,-0.013624547179464819,-0.012076688604178765
2023-09-30,-0.08672597974965846,-0.09119656459247871,-0.06875009136056853
2023-10-31,0.020159376694291575,0.029988488200674457,0.02423786284172169
2023-11-30,0.062266938864615984,0.06819579846111612,0.0540631920189909
2023-12-31,-0.027345047041545945,-0.027345047041545945,-0.0041517121764583775
2024-01-31,0.008116404222988205,0.008683856096433518,0.003697942285275424
2024-02-29,-0.04408207459015645,-0.05664006956093737,-0.0386912248445036
2024-03-31,-0.024086136161490135,-0.035751246722013574,-0.023508472013568427
2024-04-30,0.01183425216460976,0.024816502832898824,0.010528438179995936
2024-05-31,0.09172127059900981,0.12473911293052131,0.08273297812312919
2024-06-30,0.12095571993984522,0.13336758651885816,0.07765709168856061
2024-07-31,0.012341281842735086,-0.0018612821451627903,0.02037933956616289
2024-08-31,-0.0034912014635906097,0.005665592486441717,0.006541746505624335
2024-09-30,0.02718895206397387,0.026850741006416046,0.017494739954088123
2024-10-31,-0.02435472867957733,-0.021033617140729488,-0.026336280005366808
2024-11-30,0.09411700544942869,0.0941713366926582,0.058991224871911774
2024-12-31,0.0068368291568936534,0.002926014889229611,-0.006291926471207132
2025-01-31,-0.04428396685803693,-0.04339252845385322,-0.021315934264244496
2025-02-28,0.010742682239004875,0.014559242814096152,0.019263683050932734
2025-03-31,-0.038989405037535785,-0.0510320116718157,-0.027746397678974466
2025-04-30,-0.028892855939699258,-0.08280850536132645,-0.04597715551137471
2025-05-31,0.0006317833927735883,-0.008830974691725113,-0.006584982625757019
2025-06-30,0.033091881332782735,0.04511245613132053,0.0340214985979701
2025-07-31,-0.039355365494257,-0.04278860416627284,-0.021392840046390194
2025-08-31,0.16206671472860457,0.1740379845390474,0.10383458206549667
2025-09-30,0.07711076908874315,0.07824885076500165,0.051352070183915854
2025-10-31,0.049469706234044564,0.0502081323363166,0.03191048729972046
2025-11-30,0.059896872560861514,0.060833268734640455,0.038197491505488124
2025-12-31,-0.06508305155389871,-0.06614477052092271,-0.040453729435786734
2026-01-31,-0.006489465698669927,0.008306510583736548,0.003287014048142911
2026-02-28,-0.01770645657744785,-0.020347413065612052,-0.003985143699439142
2026-03-31,-0.025820849927676526,-0.029687229467937337,-0.023425133319506575
2026-04-30,0.06119562239093401,0.0817051377268625,0.04645385849975181
2026-05-31,0.11683884684141344,0.13965406995508567,0.08274682807812028
2026-06-30,-0.023887682338628813,-0.024936597603866684,-0.01760727315048516
