section,count,pct,rebalance_type,trade_day_ratio,avg_turnover,annual_turnover_est,total_turnover,avg_trade_size_on_trade,max_turnover,cost_sum,allocation_regime
by_rebalance_type,131,0.039022937146261545,emergency,0.08396946564885496,0.02519083969465648,6.348091603053433,3.299999999999999,0.2999999999999999,0.2999999999999999,0.0032999999999999982,
by_rebalance_type,2591,0.7718200774501043,no_rebalance,0.020841373986877652,0.009463527595522962,2.3848089540717865,24.519999999999996,0.45407407407407413,1.02,0.024519999999999997,
by_rebalance_type,635,0.1891569854036342,scheduled_or_initial,0.25354330708661416,0.0954015748031496,24.0411968503937,60.58,0.3762732919254658,1.1199999999999999,0.060579999999999995,
by_regime,548,0.1632409889782544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime,382,0.11379207625856419,,0.060209424083769635,0.018062827225130883,4.5518324607329825,6.899999999999998,0.2999999999999999,0.2999999999999999,0.006899999999999996,EXTREME_RISK
by_regime,1661,0.4947870122132857,,0.0403371462974112,0.012980132450331125,3.2709933774834434,21.56,0.32179104477611936,1.1,0.021559999999999996,NORMAL
by_regime,411,0.1224307417336908,,0.13381995133819952,0.06175182481751825,15.561459854014599,25.380000000000003,0.4614545454545455,1.02,0.02538,RISK_OFF
by_regime,355,0.10574918081620495,,0.22816901408450704,0.09735211267605634,24.5327323943662,34.56,0.4266666666666667,1.1199999999999999,0.03456000000000001,WATCH
by_regime_rebalance_type,486,0.1447721179624665,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,62,0.018468871015787907,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,71,0.02114983616324099,emergency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTREME_RISK
by_regime_rebalance_type,265,0.07893952934167411,no_rebalance,0.07547169811320754,0.02264150943396226,5.705660377358489,5.999999999999998,0.2999999999999999,0.2999999999999999,0.005999999999999997,EXTREME_RISK
by_regime_rebalance_type,46,0.013702710753649091,scheduled_or_initial,0.06521739130434782,0.019565217391304342,4.930434782608694,0.8999999999999997,0.2999999999999999,0.2999999999999999,0.0008999999999999995,EXTREME_RISK
by_regime_rebalance_type,1306,0.3890378313970807,no_rebalance,0.0015313935681470138,0.0004287901990811636,0.10805513016845322,0.5599999999999996,0.2799999999999998,0.2799999999999998,0.0005599999999999996,NORMAL
by_regime_rebalance_type,355,0.10574918081620495,scheduled_or_initial,0.18309859154929578,0.059154929577464786,14.907042253521126,21.0,0.32307692307692304,1.1,0.020999999999999998,NORMAL
by_regime_rebalance_type,60,0.017873100983020553,emergency,0.18333333333333332,0.05499999999999998,13.859999999999994,3.299999999999999,0.2999999999999999,0.2999999999999999,0.0032999999999999982,RISK_OFF
by_regime_rebalance_type,292,0.08698242478403337,no_rebalance,0.1095890410958904,0.061506849315068494,15.49972602739726,17.96,0.56125,1.02,0.017960000000000004,RISK_OFF
by_regime_rebalance_type,59,0.01757521596663688,scheduled_or_initial,0.2033898305084746,0.06983050847457625,17.597288135593217,4.119999999999999,0.34333333333333327,0.74,0.004119999999999999,RISK_OFF
by_regime_rebalance_type,242,0.07208817396484957,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WATCH
by_regime_rebalance_type,113,0.033661006851355375,scheduled_or_initial,0.7168141592920354,0.30584070796460183,77.07185840707966,34.56000000000001,0.4266666666666667,1.1199999999999999,0.03456000000000001,WATCH
