model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.469532941540365,0.9844357976653697,0.6358115183246074,0.9630622579684242,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.49237755433019786,0.9844357976653697,0.6564324324324324,0.9183795055108728,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.5050369375419744,0.9753566796368353,0.6654867256637168,0.8871015787905868,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.5144366197183099,0.9474708171206225,0.6668188041989959,0.8459934465296396,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.521412471825695,0.9001297016861219,0.6603235014272122,0.7929699136133452,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.5411813643926788,0.8437094682230869,0.6594019260010137,0.7161155793863568,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.5513538748832867,0.7658884565499352,0.6411509229098805,0.6380697050938338,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.5663571818678318,0.6725032425421531,0.614882893566558,0.5454274649985106,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.5908221797323135,0.6011673151750972,0.5959498553519769,0.4673815907059875,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.6210363495746326,0.5207522697795072,0.5664902998236332,0.38516532618409294,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.6514227642276422,0.4156939040207523,0.5075217735550277,0.2931188561215371,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.6757123473541384,0.3229571984435798,0.43703378674857396,0.21954125707476915,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.6627450980392157,0.2191958495460441,0.32943469785575047,0.15192135835567472,1542,1815
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.6644295302013423,0.12840466926070038,0.21521739130434783,0.08876973488233542,1542,1815
