ticker,hold_reason,ph_rank_bin_756,mid_trend_state,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
AAPL,emergency,70_85,BEAR,1,2021-03-05 00:00:00,2021-03-05 00:00:00,0.8,0.42,0.8,0.7953714162111283,0.8013055336835821,0.7718253968253969,0.8359788359788359,1.1253003454603934,0.4424295405601264,0.2541357784923833,1.0,0.0,1.0,3068.913796385169,0.0,3694.42318723167,22947.79358093195,0.0,-19878.87978454678
AAPL,emergency,85_95,BULL,2,2021-01-08 00:00:00,2021-02-26 00:00:00,0.42,0.42,0.42,0.8368054687976838,0.7873050685539551,0.8551587301587301,0.9034391534391535,1.3755086810173203,0.09973820635940414,0.3488112824583788,0.0,0.0,1.0,-0.6861599045511215,-0.008290317559927374,-0.6698618578022739,-0.9413682634183846,-0.02089359736741425,0.2552083588672631
AAPL,emergency,95_100,BEAR,1,2018-12-14 00:00:00,2018-12-14 00:00:00,0.8,0.42,0.8,0.8165866583585739,0.7974073369265908,1.0,0.9828042328042328,1.9648766644822715,0.4133449734504037,0.0761106760128633,1.0,0.0,1.0,11.135987541245306,0.0,13.668996323946196,24.870068876149773,0.0,-13.734081334904467
AAPL,emergency,95_100,BULL,3,2020-02-27 00:00:00,2020-09-15 00:00:00,0.38000000000000006,0.37999999999999995,0.38000000000000006,0.9080710262060165,0.8280430360853912,0.9986772486772487,0.9991181657848324,2.454258782825137,0.04671744275728987,0.6774979448199288,0.0,0.0,1.0,4.164489367926507,-0.018260400723822623,4.448074985223111,27.155733418144198,-0.04808819892402394,-22.99124405021769
AAPL,emergency,raw_fallback,BEAR,1,2013-02-01 00:00:00,2013-02-01 00:00:00,0.8,0.42,0.8,0.7754803866147995,0.8146880683687252,,,,0.4272135733066559,0.1283490930798977,1.0,0.0,0.0,794.9618964694376,0.0,958.0973283969021,5945.511199714238,0.0,-5150.5493032448
AAPL,initial,raw_fallback,BEAR,1,2013-01-02 00:00:00,2013-01-02 00:00:00,0.8,0.42,0.8,0.7734443366527557,0.7734443366527557,,,,0.7935364302485683,0.0671389325428402,1.0,0.0,0.0,-0.9965155240508425,0.0,-0.9965155240508425,-0.999190523252021,0.0,0.0026749992011784185
AAPL,no_trade_band,00_30,BULL,100,2015-04-23 00:00:00,2025-12-10 00:00:00,0.7955999999999998,0.8019999999999997,0.8027999999999997,0.29269070079922677,0.30438899545520437,0.15394841269841267,0.15056013679184413,-1.132780881993675,0.11260228166533352,0.34430392610140564,0.08,0.0,1.0,0.24481833452337765,-0.09783853283016586,0.24481833452337765,0.31752927192917624,-0.11995954044497437,-0.07271093740579859
AAPL,no_trade_band,00_30,NEUTRAL,2,2021-06-04 00:00:00,2024-01-04 00:00:00,0.82,0.78,0.81,0.31885275021195403,0.35236855391234323,0.1617063492063492,0.205026455026455,-0.9670017016985994,0.3750077122466965,0.29806640308126464,1.0,0.0,1.0,24.850373006078094,0.0,24.850373006078094,45.88321771663152,0.0,-21.032844710553427
AAPL,no_trade_band,30_50,BULL,50,2015-04-30 00:00:00,2026-05-06 00:00:00,0.7544,0.7452000000000001,0.7528,0.410315239906311,0.4030610092728737,0.3831349206349206,0.39378306878306873,-0.40840921341131675,0.11830006546407686,0.4301396356977994,0.06,0.0,1.0,0.09473162443921512,-0.06340904259612035,0.09473162443921512,0.10745099456625162,-0.08612189035386209,-0.0127193701270365
AAPL,no_trade_band,50_70,BEAR,5,2021-03-31 00:00:00,2023-01-12 00:00:00,0.8,0.52,0.8,0.639999667108059,0.7118014332333903,0.6182539682539683,0.5904761904761905,0.3450923017722209,0.7461031192045446,0.09136422826211578,1.0,0.0,1.0,-0.8187383833035561,-0.05708555507657709,-0.8187383833035561,-0.8919731388023218,-0.07334693995594455,0.07323475549876568
AAPL,no_trade_band,50_70,BULL,38,2015-02-18 00:00:00,2026-04-29 00:00:00,0.6736842105263157,0.6736842105263157,0.6736842105263157,0.507511126681378,0.493742115210122,0.6050020885547202,0.6032826562156656,0.19467528337839965,0.09692074411078616,0.44273702200020987,0.0,0.0,1.0,0.4523079961381933,-0.04930871799578562,0.4523079961381933,0.3707147399388835,-0.08180087978548345,0.0815932561993098
AAPL,no_trade_band,50_70,NEUTRAL,2,2025-01-17 00:00:00,2026-02-09 00:00:00,0.82,0.82,0.82,0.3909224011003971,0.3181666466374406,0.5803571428571428,0.5383597883597884,-0.13796949516257356,0.2824853609669378,0.3938286386249168,0.5,0.0,1.0,2.192144865274431,0.0,2.192144865274431,3.5122914125169924,0.0,-1.3201465472425613
AAPL,no_trade_band,70_85,BEAR,24,2015-10-06 00:00:00,2025-06-20 00:00:00,0.7658333333333335,0.48666666666666664,0.7658333333333335,0.7398948896676303,0.739372396138831,0.8078703703703706,0.7879320353241216,0.9925493794342591,0.6211259492481286,0.12397087745265585,0.8333333333333334,0.0,1.0,-0.7285188454334517,-0.15393369598583995,-0.7285188454334517,-0.7999820345114427,-0.1882160513204818,0.07146318907799099
AAPL,no_trade_band,70_85,BULL,26,2015-01-05 00:00:00,2026-01-09 00:00:00,0.5853846153846154,0.5853846153846154,0.5853846153846154,0.6398515748289916,0.6126324749217089,0.7832722832722833,0.7762131451428339,0.7929754570745838,0.10575482852160092,0.4960114547131341,0.0,0.0,1.0,0.1550631142729446,-0.030039595523312923,0.1550631142729446,0.26657209714907215,-0.055424646213249606,-0.11150898287612754
AAPL,no_trade_band,70_85,NEUTRAL,3,2015-12-09 00:00:00,2026-02-24 00:00:00,0.6466666666666666,0.6466666666666666,0.6466666666666666,0.5409023746848106,0.5370895583465266,0.8134920634920636,0.742761809428476,0.5580827650986816,0.19823255555001143,0.5532984435071063,0.0,0.0,1.0,-0.7296080737424147,-0.0021487365517343093,-0.7296080737424147,-0.9329621417860116,-0.0060786142151366684,0.2033540680435969
AAPL,no_trade_band,85_95,BEAR,37,2015-08-10 00:00:00,2026-03-10 00:00:00,0.6972972972972974,0.44378378378378375,0.6972972972972974,0.7842384629152918,0.7751518851261864,0.9186507936507937,0.8938976359546869,1.4950929538137288,0.565101282083984,0.14914830117254227,0.7027027027027027,0.0,1.0,3.371242759927438,-0.04885384824057537,3.371242759927438,9.424514940192758,-0.06291937555472504,-6.05327218026532
AAPL,no_trade_band,85_95,BULL,14,2015-11-17 00:00:00,2021-02-03 00:00:00,0.4828571428571428,0.4828571428571428,0.4828571428571428,0.7733960711530277,0.7321264952469579,0.8681972789115645,0.9009307477780384,1.50060265705605,0.23304635419127656,0.4199866222627178,0.0,0.0,1.0,-0.18567494678421992,-0.05346821760739995,-0.18567494678421992,-0.1383752016749631,-0.09202938384700932,-0.04729974510925683
AAPL,no_trade_band,85_95,NEUTRAL,6,2016-04-27 00:00:00,2026-03-03 00:00:00,0.43666666666666676,0.4366666666666667,0.43666666666666676,0.7980581181744736,0.7761613824026341,0.9050925925925926,0.9175485008818343,1.6265955893075013,0.463839569176905,0.32114175264196,0.0,0.0,1.0,-0.43403377291932266,-0.008365565522530316,-0.43403377291932266,-0.7497883292547866,-0.021197913231476795,0.3157545563354639
AAPL,no_trade_band,95_100,BEAR,29,2015-09-29 00:00:00,2025-05-21 00:00:00,0.5731034482758621,0.4193103448275862,0.5731034482758621,0.8259349871298362,0.8076875859117002,0.9896004378763,0.981774103168406,1.9275338316824087,0.40298688185588594,0.1829434457770173,0.41379310344827586,0.0,1.0,-0.7801993636625711,-0.15763879963666283,-0.7801993636625711,-0.8510856623225613,-0.21993676533823614,0.07088629865999019
AAPL,no_trade_band,95_100,BULL,17,2016-11-14 00:00:00,2020-10-28 00:00:00,0.3447058823529412,0.3447058823529412,0.3447058823529412,0.900570628397605,0.8786491582908282,0.9690709617180204,0.979380641145347,2.139635287373525,0.1240805749105692,0.6717793963192564,0.0,0.0,1.0,-0.34399741458123456,-0.04370109902242325,-0.34399741458123456,-0.7726864197837602,-0.11879965505566592,0.4286890052025256
AAPL,no_trade_band,95_100,NEUTRAL,1,2020-11-04 00:00:00,2020-11-04 00:00:00,0.3000000000000001,0.3,0.3000000000000001,0.9260237455368044,0.9213879898838884,0.9761904761904762,0.9841269841269841,2.0305856718746242,0.4810403729685635,0.4287868093699447,0.0,0.0,1.0,-0.3824406989045954,0.0,-0.3824406989045954,-0.24908720233575965,0.0,-0.13335349656883577
AAPL,no_trade_band,raw_fallback,BEAR,20,2013-01-09 00:00:00,2013-05-20 00:00:00,0.7430000000000001,0.44000000000000006,0.7430000000000001,0.7823819907009602,0.7745862642194192,,,,0.6166587656857414,0.12325057861628257,0.85,0.0,0.0,0.6676621617177343,-0.026712751574368254,0.6676621617177343,0.41405220506828067,-0.04705736579783559,0.2536099566494536
