model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.3631452581032413,0.993431855500821,0.5318681318681319,0.9928486293206198,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.38431752178121975,0.9778325123152709,0.551772063933287,0.9234207389749702,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.4403528960490986,0.9425287356321839,0.6002614379084967,0.7768176400476758,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.48494107376691403,0.9121510673234812,0.6332288401253918,0.682657926102503,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.5074987905176584,0.861247947454844,0.6386605783866058,0.615911799761621,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.5313876651982379,0.7922824302134647,0.6361239288068556,0.5411203814064363,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.5710577547047372,0.722495894909688,0.6379122870605292,0.4591775923718713,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.6124807395993837,0.6527093596059114,0.6319554848966613,0.3867699642431466,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.6299559471365639,0.5870279146141215,0.6077348066298343,0.33820023837902263,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.6649484536082474,0.5295566502463054,0.5895795246800731,0.28903456495828367,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.7133838383838383,0.4638752052545156,0.5621890547263682,0.2359952324195471,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.7576219512195121,0.40804597701149425,0.5304162219850587,0.19547079856972585,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.7522935779816514,0.3366174055829228,0.46511627906976744,0.16239570917759238,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.7733644859813084,0.2717569786535304,0.402187120291616,0.12753277711561384,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.8271604938271605,0.2200328407224959,0.3476005188067445,0.09654350417163289,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.8414634146341463,0.16995073891625614,0.2827868852459016,0.0733015494636472,1218,2138
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.9150326797385621,0.11494252873563218,0.20423048869438365,0.04558998808104887,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.3631452581032413,0.993431855500821,0.5318681318681319,0.9928486293206198,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.38431752178121975,0.9778325123152709,0.551772063933287,0.9234207389749702,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.4403528960490986,0.9425287356321839,0.6002614379084967,0.7768176400476758,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.48494107376691403,0.9121510673234812,0.6332288401253918,0.682657926102503,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.3,0.5074987905176584,0.861247947454844,0.6386605783866058,0.615911799761621,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.35,0.5313876651982379,0.7922824302134647,0.6361239288068556,0.5411203814064363,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.4,0.5710577547047372,0.722495894909688,0.6379122870605292,0.4591775923718713,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.45,0.6124807395993837,0.6527093596059114,0.6319554848966613,0.3867699642431466,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.5,0.6299559471365639,0.5870279146141215,0.6077348066298343,0.33820023837902263,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.55,0.6649484536082474,0.5295566502463054,0.5895795246800731,0.28903456495828367,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.6,0.7133838383838383,0.4638752052545156,0.5621890547263682,0.2359952324195471,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.65,0.7576219512195121,0.40804597701149425,0.5304162219850587,0.19547079856972585,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.7,0.7522935779816514,0.3366174055829228,0.46511627906976744,0.16239570917759238,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.75,0.7733644859813084,0.2717569786535304,0.402187120291616,0.12753277711561384,1218,2138
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.8,0.8271604938271605,0.2200328407224959,0.3476005188067445,0.09654350417163289,1218,2138
