prob_col,actual_col,positive_value,prob_bin,count,actual_rate,avg_prob,avg_strategy_return_net,ann_return_est,avg_stock_weight,avg_turnover
prob_high_vol,actual_risk,고변동,"(-0.001, 0.1]",24,0.3333333333333333,0.08497463923286325,-0.0011001718078666749,-0.24649246125847346,0.79,0.0
prob_high_vol,actual_risk,고변동,"(0.1, 0.2]",725,0.08551724137931034,0.16000677050712908,-0.00039538164174960695,-0.10007740024476008,0.805903448275862,0.0035862068965517237
prob_high_vol,actual_risk,고변동,"(0.2, 0.3]",540,0.18333333333333332,0.2443052618465058,0.0005887768663631407,0.15028084163727762,0.8368148148148148,0.00274074074074074
prob_high_vol,actual_risk,고변동,"(0.3, 0.4]",526,0.32129277566539927,0.35126105573879174,0.0007728050654357701,0.19969821782721797,0.8267680608365018,0.004714828897338402
prob_high_vol,actual_risk,고변동,"(0.4, 0.5]",406,0.4064039408866995,0.44366144602743346,0.000554165723836902,0.13663962939704533,0.832857142857143,0.0057142857142857125
prob_high_vol,actual_risk,고변동,"(0.5, 0.6]",343,0.43731778425655976,0.5510059032854009,0.0002549754554858241,0.05222619213315194,0.7871720116618076,0.027172011661807577
prob_high_vol,actual_risk,고변동,"(0.6, 0.7]",247,0.6275303643724697,0.6464669926206837,0.0010148331135314912,0.27014699338928394,0.7736842105263159,0.031578947368421054
prob_high_vol,actual_risk,고변동,"(0.7, 0.8]",221,0.6425339366515838,0.7479579901690542,0.00032083978462365935,0.07414737390535864,0.5775565610859729,0.08452488687782805
prob_high_vol,actual_risk,고변동,"(0.8, 0.9]",171,0.7485380116959064,0.8533664212471381,-0.0008469636821449691,-0.20483781172947535,0.44713450292397666,0.02619883040935674
prob_high_vol,actual_risk,고변동,"(0.9, 1.0]",153,0.9150326797385621,0.9408287690049861,0.00191537045789835,0.5999819503041748,0.3799999999999999,0.0
prob_overall_risk,actual_risk,고변동,"(-0.001, 0.1]",24,0.3333333333333333,0.08497463923286325,-0.0011001718078666749,-0.24649246125847346,0.79,0.0
prob_overall_risk,actual_risk,고변동,"(0.1, 0.2]",725,0.08551724137931034,0.16000677050712908,-0.00039538164174960695,-0.10007740024476008,0.805903448275862,0.0035862068965517237
prob_overall_risk,actual_risk,고변동,"(0.2, 0.3]",540,0.18333333333333332,0.2443052618465058,0.0005887768663631407,0.15028084163727762,0.8368148148148148,0.00274074074074074
prob_overall_risk,actual_risk,고변동,"(0.3, 0.4]",526,0.32129277566539927,0.35126105573879174,0.0007728050654357701,0.19969821782721797,0.8267680608365018,0.004714828897338402
prob_overall_risk,actual_risk,고변동,"(0.4, 0.5]",406,0.4064039408866995,0.44366144602743346,0.000554165723836902,0.13663962939704533,0.832857142857143,0.0057142857142857125
prob_overall_risk,actual_risk,고변동,"(0.5, 0.6]",343,0.43731778425655976,0.5510059032854009,0.0002549754554858241,0.05222619213315194,0.7871720116618076,0.027172011661807577
prob_overall_risk,actual_risk,고변동,"(0.6, 0.7]",247,0.6275303643724697,0.6464669926206837,0.0010148331135314912,0.27014699338928394,0.7736842105263159,0.031578947368421054
prob_overall_risk,actual_risk,고변동,"(0.7, 0.8]",221,0.6425339366515838,0.7479579901690542,0.00032083978462365935,0.07414737390535864,0.5775565610859729,0.08452488687782805
prob_overall_risk,actual_risk,고변동,"(0.8, 0.9]",171,0.7485380116959064,0.8533664212471381,-0.0008469636821449691,-0.20483781172947535,0.44713450292397666,0.02619883040935674
prob_overall_risk,actual_risk,고변동,"(0.9, 1.0]",153,0.9150326797385621,0.9408287690049861,0.00191537045789835,0.5999819503041748,0.3799999999999999,0.0
prob_down,actual_direction,하락,"(0.3, 0.4]",143,0.23776223776223776,0.37028875427748836,0.00133262342765928,0.3809772107031095,0.762937062937063,0.029650349650349652
prob_down,actual_direction,하락,"(0.4, 0.5]",1560,0.4153846153846154,0.46774981127639537,7.86307806348522e-06,-0.0097215337752804,0.741,0.022384615384615385
prob_down,actual_direction,하락,"(0.5, 0.6]",1615,0.33746130030959753,0.5359799788200673,0.0005873456331405277,0.1487635775356544,0.7805696594427244,0.006191950464396285
prob_down,actual_direction,하락,"(0.6, 0.7]",38,0.21052631578947367,0.6101633206139393,0.0011111193712359138,0.3106946501986798,0.6789473684210526,0.0
prob_up,actual_direction,상승,"(0.3, 0.4]",221,0.5113122171945701,0.3709661412460754,0.000954938753389127,0.2633686452326478,0.7938461538461539,0.0
prob_up,actual_direction,상승,"(0.4, 0.5]",1658,0.5205066344993968,0.4557341612335426,0.0005459085123404369,0.1370464708572392,0.779891435464415,0.005259348612786489
