start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-04,2023-10-25,2026-01-06,-0.2867209039125982,1045,495,0.6902103250478012,0.5546274003817929,0.4940631291215671,RISK_OFF
2020-01-14,2020-03-16,2020-11-06,-0.23714861730811043,207,42,0.5610576923076922,0.7057804443492114,0.50456490762264,EXTREME_RISK
2015-06-19,2016-02-09,2016-09-02,-0.2111917746357318,305,161,0.8654901960784315,0.35772405224037085,0.4656389006428243,WATCH
2018-08-29,2018-12-20,2019-12-20,-0.18322889289591482,330,78,0.8099697885196375,0.43409129930779655,0.47999939107695183,EXTREME_RISK
2014-07-01,2014-10-09,2014-12-16,-0.11105167593605103,117,70,0.889830508474576,0.23999335269926875,0.5084728428253585,CUSTOM
2021-06-04,2021-08-17,2021-10-28,-0.08207422679601695,102,51,0.853009708737864,0.4617775358483753,0.5036139577158286,CUSTOM
2018-01-19,2018-02-06,2018-05-08,-0.07801901757826102,75,12,0.9331578947368421,0.44034635384369464,0.49331586219622947,CUSTOM
2026-01-20,2026-03-26,2026-04-09,-0.07481186799385031,55,46,0.7000000000000001,0.5349752743719253,0.4881593849095362,WATCH
2014-03-14,2014-05-13,2014-06-16,-0.0739685074912878,64,41,0.901846153846154,0.3853066232787186,0.4838526969426606,CUSTOM
2021-03-11,2021-05-10,2021-06-04,-0.06966696635197644,59,41,0.5783333333333333,0.7235863595814415,0.503028054875786,NORMAL
