model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.44084084084084085,0.9952542372881356,0.6110301768990635,0.9919571045576407,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.46532074242917615,0.968813559322034,0.6286845578530577,0.9148048853142687,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.49212034383954156,0.9315254237288135,0.6440121865479259,0.8316949657432231,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.5282258064516129,0.888135593220339,0.6624525916561315,0.7387548406315162,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.5623877917414721,0.8494915254237289,0.6767485822306238,0.6636878165028299,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.5964035964035964,0.8094915254237288,0.6867989646246765,0.5963658028001192,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.6178378378378379,0.7749152542372881,0.6875187969924812,0.5510872803098004,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.6510067114093959,0.7233898305084746,0.6852922286448297,0.4882335418528448,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.6842461122379987,0.6861016949152542,0.6851726472579553,0.44057193923145666,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.7108614232209738,0.6433898305084745,0.6754448398576512,0.39767649687220735,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.7300509337860781,0.5830508474576271,0.6483226535996984,0.35090854929997023,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.7611940298507462,0.5186440677966102,0.6169354838709677,0.2993744414655943,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.8033175355450237,0.45966101694915257,0.5847347994825356,0.2514149538278225,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.8401162790697675,0.391864406779661,0.5344429033749422,0.20494489127196902,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.8726937269372693,0.3206779661016949,0.4690133862171542,0.16145367887995235,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.9116161616161617,0.2447457627118644,0.38588989845002675,0.11796246648793565,1475,1882
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.9292452830188679,0.1335593220338983,0.23355068168346177,0.06315162347333929,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.44084084084084085,0.9952542372881356,0.6110301768990635,0.9919571045576407,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.46532074242917615,0.968813559322034,0.6286845578530577,0.9148048853142687,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.49212034383954156,0.9315254237288135,0.6440121865479259,0.8316949657432231,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.5282258064516129,0.888135593220339,0.6624525916561315,0.7387548406315162,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.3,0.5623877917414721,0.8494915254237289,0.6767485822306238,0.6636878165028299,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.35,0.5964035964035964,0.8094915254237288,0.6867989646246765,0.5963658028001192,1475,1882
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.4,0.6178378378378379,0.7749152542372881,0.6875187969924812,0.5510872803098004,1475,1882
