start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-12-23,2023-12-14,-0.27312260470187055,497,253,0.6096987951807229,0.6054238336269688,0.48400563551233744,EXTREME_RISK
2015-07-16,2016-06-23,2017-01-25,-0.1342744245705998,385,237,0.6843005181347152,0.5341851485863066,0.4341265506501816,CUSTOM
2025-02-14,2025-04-04,2025-08-04,-0.12765888754448296,116,34,0.5770940170940171,0.5523068941952045,0.4185061446350637,EXTREME_RISK
2024-07-08,2024-09-04,2024-12-02,-0.100616724228208,103,41,0.7575961538461539,0.42521436220327796,0.39563247108642013,RISK_OFF
2020-02-14,2020-03-16,2020-04-27,-0.09902086557214995,49,20,0.4398000000000002,0.819145534884078,0.5069750705488232,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-20,-0.08922655444872352,119,103,0.7513333333333333,0.5391217468569167,0.527298618308569,RISK_OFF
2018-08-29,2018-12-20,2019-03-01,-0.08772033314121097,125,78,0.5097619047619047,0.6909495642511791,0.4068014445020184,EXTREME_RISK
2018-01-24,2018-02-06,2018-07-10,-0.0761626828082218,115,9,0.6014655172413794,0.6455002010540704,0.43812577525803575,NORMAL
2020-08-31,2020-10-28,2021-01-15,-0.07300330666980381,95,41,0.49229166666666674,0.7510225109301497,0.5612152119287775,RISK_OFF
2019-07-24,2019-09-30,2019-10-31,-0.07280218208928091,70,47,0.7305633802816902,0.5344575975401433,0.45200825193956645,CUSTOM
