ticker,returncode,source_predictions,result_dir,final_capital,cagr,mdd,sharpe,sortino,calmar,avg_stock_weight,turnover,ph_context_available_rate,asset_class
QQQ,0,results_v8_6_40b_riskoff30_compare\qqq\qqq_xgb_recency_weighted_v8_6_40b_predictions.csv,results_v8_6_40d_policy1_from_riskoff30\qqq,724731818.183984,0.16004165134591952,-0.2946453849359284,1.1721659458396305,1.5816902789776155,0.5431670052484314,0.7528716115579387,8.953994638069707,0.8498659517426274,broad_index
SPY,0,results_v8_6_40b_riskoff30_compare\spy\spy_xgb_recency_weighted_v8_6_40b_predictions.csv,results_v8_6_40d_policy1_from_riskoff30\spy,351823405.406658,0.09887711579539271,-0.2280025838947306,0.9649214106563772,1.2307801014726676,0.4336666458176831,0.7414298480786418,8.377479892761393,0.8498659517426274,broad_index
AAPL,0,results_v8_6_40b_riskoff30_compare\aapl\aapl_xgb_recency_weighted_v8_6_40b_predictions.csv,results_v8_6_40d_policy1_from_riskoff30\aapl,1256328715.6651914,0.20887667436534385,-0.30168109337500193,0.9737590702795749,1.377023089663504,0.6923757535766473,0.8213017575215967,7.64632707774799,0.8498659517426274,mega_cap
SOXX,0,results_v8_6_40b_riskoff30_compare\soxx\soxx_xgb_recency_weighted_v8_6_40b_predictions.csv,results_v8_6_40d_policy1_from_riskoff30\soxx,1991203192.5748472,0.2513352670891553,-0.32840899808082535,1.0838744258318969,1.4746951729730096,0.7653117562488307,0.8006910932380101,7.023270777479893,0.8498659517426274,sector_etf
NVDA,0,results_v8_6_40b_riskoff30_compare\nvda\nvda_xgb_recency_weighted_v8_6_40b_predictions.csv,results_v8_6_40d_policy1_from_riskoff30\nvda,26196406748.46128,0.5179465254690594,-0.614839248128224,1.262384459868714,1.8181007258963033,0.8424096656904412,0.8523801012809056,6.726005361930294,0.8498659517426274,high_vol_growth
