ticker,allocation_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
SOXX,CUSTOM,BEAR,30_50,2,2024-12-02 00:00:00,2025-05-22 00:00:00,0.8,0.63,0.8,0.5115693405270577,0.5837352847826076,0.5912698412698413,0.45899470899470896,-0.18878103030270535,0.545852600112723,0.16951986689445414,1.0,0.0,1.0,115.94575410996966,0.0,115.94575410996966,321.2744119516758,0.0,-205.32865784170616
SOXX,CUSTOM,BEAR,50_70,35,2020-04-06 00:00:00,2025-05-08 00:00:00,0.814857142857143,0.5085714285714286,0.7891428571428573,0.6799118803654399,0.714972476863385,0.681689342403628,0.6526832955404385,0.5796843364534717,0.5847426997618775,0.18364387212867364,0.9714285714285714,0.0,1.0,0.46281103619595276,-0.127155798788246,0.46281103619595276,0.8298529608450935,-0.12963820259629144,-0.36704192464914076
SOXX,CUSTOM,BEAR,70_85,95,2018-12-03 00:00:00,2025-05-06 00:00:00,0.7130526315789472,0.44315789473684225,0.7319999999999998,0.7817283979528827,0.7804369804356104,0.7966583124477858,0.7808688387635756,1.0893926550369362,0.6186653204874506,0.1502284707943503,0.8210526315789474,0.0,1.0,0.08352328979484391,-0.19111399318702293,0.08352328979484391,0.09184951978593214,-0.24568996477829286,-0.00832622999108823
SOXX,CUSTOM,BEAR,85_95,129,2015-08-04 00:00:00,2025-04-03 00:00:00,0.542015503875969,0.4158139534883721,0.5548837209302325,0.837260277280512,0.823406116803086,0.9259413067552602,0.9101820763572787,1.5778928827869734,0.7019305114576296,0.11880312313686921,0.37209302325581395,0.0,1.0,-0.05281444621684428,-0.12358066274024371,-0.05281444621684428,-0.13768634942930524,-0.19419342831697028,0.08487190321246096
SOXX,CUSTOM,BEAR,95_100,49,2015-05-12 00:00:00,2024-09-13 00:00:00,0.5461224489795918,0.39836734693877557,0.5044897959183675,0.8692565759833977,0.8267760705908036,0.9813735017816649,0.9781631122099493,2.063999240669403,0.6954972779786567,0.1020381336118037,0.30612244897959184,0.0,1.0,-0.22141719033617702,-0.133525101899591,-0.22141719033617702,-0.3259087851712409,-0.2487781774983835,0.10449159483506387
SOXX,CUSTOM,BEAR,raw_fallback,9,2013-08-27 00:00:00,2014-10-27 00:00:00,0.8066666666666666,0.6333333333333333,0.82,0.5236187744057841,0.5338505625217278,,,,0.3824709020763905,0.20288179363478176,0.6666666666666666,0.0,0.0,4.015217209672981,-0.011486222028471382,4.015217209672981,6.833493827918208,-0.014330794687603565,-2.8182766182452266
SOXX,CUSTOM,BULL,00_30,396,2016-11-30 00:00:00,2026-05-07 00:00:00,0.8245959595959597,0.8273232323232323,0.8287878787878787,0.2726045767767261,0.28129812212198413,0.13099246432579767,0.15223331195553416,-1.1573462938204822,0.09143439220389155,0.34068203422875964,0.022727272727272728,0.0,1.0,0.43367965951972454,-0.13675823881732518,0.43367965951972454,0.5442136220806568,-0.16220791447047012,-0.11053396256093229
SOXX,CUSTOM,BULL,30_50,200,2015-02-27 00:00:00,2026-05-04 00:00:00,0.8193,0.7957000000000001,0.8004000000000001,0.34315174949727945,0.32865660915658096,0.30234126984126986,0.38576944102774363,-0.5249761982985431,0.09677614684594037,0.3523966109150027,0.05,0.0,1.0,0.2612898002015791,-0.17328602262610882,0.2612898002015791,0.3419733228383657,-0.20433520619758616,-0.08068352263678658
SOXX,CUSTOM,BULL,50_70,89,2015-03-02 00:00:00,2025-10-27 00:00:00,0.8040449438202246,0.7044943820224718,0.7530337078651685,0.47356352227624876,0.44927342906794343,0.5325708935259497,0.5854403927505629,0.11728552578177596,0.20455278996275594,0.3632373748952084,0.24719101123595505,0.0,1.0,0.16530245330608428,-0.09478293664529802,0.16530245330608428,0.0871012664341142,-0.10186402436471531,0.07820118687197009
SOXX,CUSTOM,BULL,70_85,59,2015-03-03 00:00:00,2023-01-04 00:00:00,0.6603389830508475,0.5457627118644068,0.6566101694915255,0.6479453006664575,0.6475160376157658,0.7551789077212806,0.774237804401225,0.886445766226299,0.3231073111357092,0.3078951519225402,0.3389830508474576,0.0,1.0,0.1555761766019479,-0.06885128485319902,0.1555761766019479,0.3693670143888612,-0.09040483719571135,-0.21379083778691332
