score_bin,count,avg_score,actual_up_rate,ann_return_strat,avg_stock_weight
"(-0.001, 0.1]",1317,0.05941590209152602,0.029612756264236904,0.11825903044302022,0.7668944570994685
"(0.1, 0.2]",619,0.141965226812169,0.09531502423263329,0.12908248627513963,0.6899192245557351
"(0.2, 0.3]",326,0.2476863001028452,0.1165644171779141,0.07382557182854854,0.670368098159509
"(0.3, 0.4]",169,0.3427708937243074,0.3076923076923077,-0.012005620128676453,0.6439053254437871
"(0.4, 0.5]",173,0.4532858444703186,0.34104046242774566,0.2270577384070449,0.7449710982658958
"(0.5, 0.6]",205,0.5535382049321048,0.6195121951219512,0.8260357684656481,0.7861463414634144
"(0.6, 0.7]",242,0.6486681005186289,0.6115702479338843,0.4969705174145771,0.6597520661157026
"(0.7, 0.8]",221,0.7456453069629077,0.46153846153846156,-0.15472340436000342,0.752398190045249
"(0.8, 0.9]",85,0.8334936008839513,0.9176470588235294,1.0983174916742797,0.6992941176470586
