from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9270907791279486,0.0,0.0,0.04217298070050036,0.007862759113652609,0.0228734810578985
EXTREME_RISK,0.0,0.9201680672268907,0.0,0.0,0.07142857142857142,0.008403361344537815
HIGH_VOL,0.0,0.0,0.72,0.0,0.17,0.11
NORMAL,0.08403361344537816,0.0,0.0,0.8627450980392157,0.0,0.05322128851540616
RISK_OFF,0.054838709677419356,0.06129032258064516,0.0064516129032258064,0.0,0.8483870967741935,0.02903225806451613
WATCH,0.043697478991596636,0.0,0.043697478991596636,0.06386554621848739,0.0033613445378151263,0.8453781512605042
