section,count,pct,rebalance_type,trade_day_ratio,avg_turnover,annual_turnover_est,total_turnover,avg_trade_size_on_trade,max_turnover,cost_sum,allocation_regime
by_rebalance_type,119,0.035458879618593564,emergency,0.11764705882352941,0.03529411764705881,8.89411764705882,4.199999999999998,0.2999999999999999,0.2999999999999999,0.004199999999999998,
by_rebalance_type,2614,0.7789034564958284,no_rebalance,0.013389441469013007,0.006296863045141546,1.5868094873756695,16.46,0.4702857142857143,1.04,0.016460000000000002,
by_rebalance_type,623,0.18563766388557806,scheduled_or_initial,0.1942215088282504,0.07046548956661317,17.757303370786516,43.900000000000006,0.36280991735537194,1.24,0.04390000000000001,
by_regime,649,0.1933849821215733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime,303,0.09028605482717521,,0.0462046204620462,0.013861386138613856,3.4930693069306917,4.199999999999998,0.2999999999999999,0.2999999999999999,0.004199999999999998,EXTREME_RISK
by_regime,1720,0.5125148986889154,,0.03372093023255814,0.00927906976744186,2.3383255813953485,15.959999999999999,0.2751724137931034,0.5599999999999998,0.01596,NORMAL
by_regime,418,0.12455303933253874,,0.09090909090909091,0.0407177033492823,10.26086124401914,17.02,0.44789473684210523,1.04,0.01702,RISK_OFF
by_regime,266,0.07926102502979737,,0.22556390977443608,0.1029323308270677,25.938947368421058,27.380000000000006,0.45633333333333337,1.24,0.027380000000000005,WATCH
by_regime_rebalance_type,562,0.16746126340882003,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,87,0.02592371871275328,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,56,0.0166865315852205,emergency,0.05357142857142857,0.016071428571428566,4.049999999999999,0.8999999999999997,0.2999999999999999,0.2999999999999999,0.0008999999999999995,EXTREME_RISK
by_regime_rebalance_type,219,0.06525625744934446,no_rebalance,0.0410958904109589,0.012328767123287667,3.106849315068492,2.6999999999999993,0.2999999999999999,0.2999999999999999,0.0026999999999999984,EXTREME_RISK
by_regime_rebalance_type,28,0.00834326579261025,scheduled_or_initial,0.07142857142857142,0.02142857142857142,5.399999999999998,0.5999999999999998,0.2999999999999999,0.2999999999999999,0.0005999999999999997,EXTREME_RISK
by_regime_rebalance_type,1352,0.4028605482717521,no_rebalance,0.0014792899408284023,0.0007396449704142008,0.18639053254437862,0.9999999999999996,0.4999999999999998,0.4999999999999998,0.0009999999999999996,NORMAL
by_regime_rebalance_type,368,0.10965435041716329,scheduled_or_initial,0.15217391304347827,0.040652173913043474,10.244347826086955,14.959999999999997,0.26714285714285707,0.5599999999999998,0.01496,NORMAL
by_regime_rebalance_type,63,0.018772348033373062,emergency,0.1746031746031746,0.05238095238095236,13.199999999999996,3.299999999999999,0.2999999999999999,0.2999999999999999,0.0032999999999999982,RISK_OFF
by_regime_rebalance_type,299,0.08909415971394517,no_rebalance,0.07692307692307693,0.04160535117056857,10.48454849498328,12.440000000000003,0.5408695652173914,1.04,0.012440000000000003,RISK_OFF
by_regime_rebalance_type,56,0.0166865315852205,scheduled_or_initial,0.07142857142857142,0.022857142857142854,5.759999999999999,1.2799999999999998,0.31999999999999995,0.3400000000000001,0.0012799999999999999,RISK_OFF
by_regime_rebalance_type,182,0.054231227651966626,no_rebalance,0.005494505494505495,0.0017582417582417587,0.4430769230769232,0.32000000000000006,0.32000000000000006,0.32000000000000006,0.0003200000000000001,WATCH
by_regime_rebalance_type,84,0.025029797377830752,scheduled_or_initial,0.7023809523809523,0.3221428571428572,81.18,27.060000000000002,0.4586440677966102,1.24,0.02706,WATCH
