start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-11-01,2023-11-16,-0.25466600222930147,502,240,0.5455268389662027,0.6848827718299996,0.5294906123198019,EXTREME_RISK
2020-02-14,2020-03-16,2020-07-01,-0.15547208839789972,95,20,0.4684375000000001,0.7554719711963503,0.5431978008277709,EXTREME_RISK
2025-02-14,2025-04-04,2025-09-09,-0.14500427432670104,141,34,0.6041549295774647,0.5154934199207766,0.4801051170797312,EXTREME_RISK
2015-07-16,2015-08-21,2015-10-21,-0.10639979351248918,68,26,0.6268115942028988,0.5554979659282886,0.4696421561766968,NORMAL
2015-11-27,2016-02-05,2016-07-18,-0.10455205998408956,159,47,0.7573750000000001,0.4868773964535794,0.4588948843410261,RISK_OFF
2024-07-08,2024-09-04,2024-12-02,-0.10262722070728025,103,41,0.7366346153846155,0.4816249924071517,0.438651116167363,CUSTOM
2025-10-27,2026-03-26,2026-04-20,-0.09751854774573432,119,103,0.7296666666666667,0.5229975738323127,0.47698619458989683,CUSTOM
2018-08-29,2018-12-20,2019-03-13,-0.09340211001024679,133,78,0.5159701492537313,0.6412886506318528,0.46944927171654066,EXTREME_RISK
2020-08-31,2020-09-21,2021-01-15,-0.08406974725222105,95,14,0.554375,0.6713044993223197,0.5003678153204747,RISK_OFF
2018-01-24,2018-02-06,2018-06-04,-0.07616319608165012,90,9,0.5928571428571429,0.6464851397787181,0.4879424460756732,NORMAL
