prob_col,bin,count,avg_prob,actual_rate,ann_return_est,avg_stock_weight
prob_up_strengthening_20d,"(0.1, 0.2]",20,0.1780797688463874,0.5,-0.4384658454694934,0.6968089995834089
prob_up_strengthening_20d,"(0.2, 0.3]",217,0.25790432246441775,0.35023041474654376,0.26847348364474866,0.755589773188231
prob_up_strengthening_20d,"(0.3, 0.4]",551,0.35864526879836883,0.5117967332123412,0.10273574068748981,0.7813704335996309
prob_up_strengthening_20d,"(0.4, 0.5]",881,0.4559787016487845,0.4699205448354143,0.19345255250201232,0.8002225601860392
prob_up_strengthening_20d,"(0.5, 0.6]",950,0.5480966821599513,0.40842105263157896,0.06958141436007947,0.8827725161289542
prob_up_strengthening_20d,"(0.6, 0.7]",676,0.6374107777133173,0.5295857988165681,0.059170296995951555,0.8966641719105174
prob_up_strengthening_20d,"(0.7, 0.8]",62,0.7185626963534001,0.532258064516129,0.3398048835743963,0.8488136169629735
