allocation_regime,count,pct,ann_return_est,ann_vol_est,mean_daily_return,win_rate,avg_stock_weight,avg_bond_weight,avg_cash_weight,avg_turnover,annual_turnover_est,rebalance_ratio,emergency_rebalance_ratio,avg_prob_high_vol,avg_prob_down_risk,actual_high_vol_rate,actual_down_high_vol_rate
CUSTOM,1434,0.42716711349419123,0.29748078343031925,0.23514174067404214,0.0011439949034771225,0.5627615062761506,0.8278940027894003,0.11186889818688983,0.06023709902370991,0.0,0.0,0.1708507670850767,0.01603905160390516,0.35772432074679766,0.48237526478042386,0.3877266387726639,0.18131101813110181
NORMAL,875,0.2606493893357164,0.10406440127482486,0.2096895390048591,0.00048036590308956235,0.5428571428571428,0.7981257142857142,0.1312182857142857,0.07065599999999998,0.04324571428571428,10.89792,0.44685714285714284,0.0,0.417404546884656,0.4878791987595957,0.4228571428571429,0.22057142857142858
WATCH,525,0.15638963360142985,0.16423355876049528,0.22246796179026504,0.0007018430935981117,0.5542857142857143,0.7156571428571428,0.1848228571428572,0.09951999999999998,0.03916190476190475,9.868799999999997,0.45904761904761904,0.0,0.5898321509878155,0.4807302292880572,0.5276190476190477,0.26095238095238094
RISK_OFF,266,0.07923741435805778,0.15579318133179565,0.19923147875550767,0.0006525982571592037,0.5150375939849624,0.4446616541353383,0.3609699248120301,0.19436842105263158,0.09218045112781956,23.22947368421053,0.31203007518796994,0.18045112781954886,0.8214020300272089,0.4672917053811263,0.7969924812030075,0.33458646616541354
EXTREME_RISK,150,0.044682752457551385,0.3223916887566667,0.09877421945183507,0.0011287291964311409,0.5866666666666667,0.30000000000000016,0.4549999999999999,0.2450000000000001,0.01439999999999999,3.6287999999999974,0.3466666666666667,0.19333333333333333,0.8762094925736426,0.47352321839059924,0.92,0.31333333333333335
HIGH_VOL,107,0.03187369675305332,0.5833763199555424,0.18924665853111775,0.0018953867439068415,0.5794392523364486,0.5199999999999999,0.3119999999999999,0.16799999999999995,0.0,0.0,0.102803738317757,0.0,0.701045661608801,0.46094775409699457,0.616822429906542,0.24299065420560748
