start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-10-12,2023-12-11,-0.3569824449404694,494,202,0.7129292929292929,0.6021970748431854,0.5021496155097014,CUSTOM
2024-07-08,2025-04-04,2025-07-28,-0.28887469781459185,264,187,0.7856603773584906,0.6200182334307108,0.4962418966234878,RISK_OFF
2020-02-14,2020-03-16,2020-06-01,-0.26398580415196204,73,20,0.8094594594594593,0.7130105544962893,0.43193118688616094,CUSTOM
2015-05-28,2016-01-13,2016-08-11,-0.1883354380117962,305,159,0.6572549019607843,0.5777049158659285,0.5328820910817506,CUSTOM
2018-03-08,2018-12-20,2019-04-01,-0.15652221694660562,267,199,0.6582089552238807,0.62055180861151,0.4739831312535333,RISK_OFF
2024-03-05,2024-04-17,2024-05-23,-0.1342190117527885,56,30,0.756842105263158,0.3834885378735612,0.4860959891515326,NORMAL
2014-09-16,2014-10-09,2014-11-03,-0.12672000371655556,34,17,0.8314285714285715,0.4467940092737286,0.3698564332018443,NORMAL
2019-04-22,2019-05-23,2019-07-19,-0.12546821338073733,62,23,0.6952380952380954,0.6225710101336038,0.48920464170451217,RISK_OFF
2021-02-11,2021-05-10,2021-06-24,-0.11516748393961074,92,60,0.6292473118279571,0.6384290181904958,0.393052869547617,CUSTOM
2018-01-19,2018-02-06,2018-03-07,-0.10350565332068085,32,12,0.6781818181818181,0.5785990440186386,0.3795700298427358,CUSTOM
