start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-10-12,2023-05-24,-0.30111666602420384,356,202,0.5371988795518207,0.7768621818383112,0.5078485581135704,EXTREME_RISK
2025-01-17,2025-04-04,2025-07-25,-0.20933784767856423,129,53,0.572923076923077,0.6888451702899608,0.4845063559961213,EXTREME_RISK
2020-02-14,2020-03-16,2020-07-16,-0.19284477283383428,105,20,0.49905660377358485,0.7870484587942647,0.49675521470044187,RISK_OFF
2015-05-27,2015-08-21,2016-07-07,-0.1888059223346118,281,61,0.8146099290780142,0.40334853228914075,0.5045347894357053,WATCH
2018-03-08,2018-12-20,2019-04-10,-0.1603379209295599,274,199,0.7014545454545456,0.5758851007887805,0.5115927412150023,EXTREME_RISK
2019-04-22,2019-05-23,2019-07-18,-0.1330268176567294,61,23,0.7664516129032257,0.5237107445733896,0.4957007290889829,RISK_OFF
2023-07-14,2023-10-24,2023-11-08,-0.12523234900272606,82,71,0.8766265060240963,0.5697359021950232,0.4382712318840919,CUSTOM
2021-02-11,2021-05-10,2021-08-02,-0.11553761673902252,118,60,0.6428571428571432,0.6559059091021244,0.443412646393933,RISK_OFF
2024-03-05,2024-04-17,2024-05-20,-0.11328681936980012,53,30,0.6933333333333332,0.6620793356697611,0.49596218486933424,WATCH
2024-07-08,2024-08-05,2025-01-16,-0.11015945142990902,133,20,0.6346268656716418,0.7351110338846694,0.48383915114424664,EXTREME_RISK
