section,count,pct,rebalance_type,trade_day_ratio,avg_turnover,annual_turnover_est,total_turnover,avg_trade_size_on_trade,max_turnover,cost_sum,allocation_regime
by_rebalance_type,126,0.03753351206434316,emergency,0.2222222222222222,0.07746031746031744,19.519999999999996,9.759999999999998,0.3485714285714285,1.0,0.009759999999999998,
by_rebalance_type,2407,0.7170092344355079,no_rebalance,0.02160365600332364,0.008641462401329458,2.1776485251350235,20.800000000000004,0.4000000000000001,0.7600000000000002,0.020800000000000003,
by_rebalance_type,824,0.24545725350014894,scheduled_or_initial,0.2621359223300971,0.06854368932038835,17.273009708737863,56.48,0.2614814814814815,1.08,0.05648,
by_regime,1670,0.4974679773607388,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime,271,0.08072683943997618,,0.06642066420664207,0.015940959409594085,4.01712177121771,4.319999999999997,0.23999999999999982,0.2399999999999998,0.004319999999999997,EXTREME_RISK
by_regime,126,0.03753351206434316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH_VOL
by_regime,584,0.17396484956806674,,0.2585616438356164,0.05636986301369863,14.205205479452054,32.92,0.2180132450331126,0.56,0.032920000000000005,NORMAL
by_regime,303,0.0902591599642538,,0.18811881188118812,0.09821782178217822,24.75089108910891,29.76,0.5221052631578947,1.0,0.029760000000000005,RISK_OFF
by_regime,403,0.12004766160262138,,0.17369727047146402,0.049727047146401984,12.5312158808933,20.04,0.2862857142857142,1.08,0.020039999999999995,WATCH
by_regime_rebalance_type,19,0.005659815311289842,emergency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,1368,0.4075067024128686,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,283,0.08430145963658028,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUSTOM
by_regime_rebalance_type,53,0.015787905868334822,emergency,0.18867924528301888,0.04528301886792449,11.411320754716971,2.399999999999998,0.23999999999999982,0.2399999999999998,0.002399999999999998,EXTREME_RISK
by_regime_rebalance_type,177,0.05272564789991063,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXTREME_RISK
by_regime_rebalance_type,41,0.012213285671730712,scheduled_or_initial,0.1951219512195122,0.046829268292682885,11.800975609756087,1.9199999999999984,0.2399999999999998,0.2399999999999998,0.0019199999999999983,EXTREME_RISK
by_regime_rebalance_type,112,0.0333631218349717,no_rebalance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH_VOL
by_regime_rebalance_type,14,0.004170390229371462,scheduled_or_initial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH_VOL
by_regime_rebalance_type,307,0.0914507000297885,no_rebalance,0.09771986970684039,0.027361563517915317,6.895114006514659,8.400000000000002,0.28,0.43999999999999995,0.008400000000000001,NORMAL
by_regime_rebalance_type,277,0.08251414953827822,scheduled_or_initial,0.4368231046931408,0.08851985559566788,22.307003610108307,24.520000000000003,0.2026446280991736,0.56,0.02452,NORMAL
by_regime_rebalance_type,54,0.0160857908847185,emergency,0.3333333333333333,0.13629629629629633,34.34666666666668,7.360000000000001,0.4088888888888889,1.0,0.007359999999999999,RISK_OFF
by_regime_rebalance_type,194,0.057789693178433126,no_rebalance,0.08247422680412371,0.05298969072164949,13.353402061855672,10.280000000000001,0.6425000000000001,0.7600000000000002,0.010280000000000004,RISK_OFF
by_regime_rebalance_type,55,0.016383675901102176,scheduled_or_initial,0.41818181818181815,0.22036363636363634,55.53163636363636,12.12,0.5269565217391304,1.0,0.012120000000000002,RISK_OFF
by_regime_rebalance_type,249,0.0741733690795353,no_rebalance,0.024096385542168676,0.008514056224899594,2.1455421686746976,2.119999999999999,0.3533333333333332,0.43999999999999995,0.0021199999999999995,WATCH
by_regime_rebalance_type,154,0.045874292523086085,scheduled_or_initial,0.4155844155844156,0.11636363636363635,29.32363636363636,17.919999999999998,0.27999999999999997,1.08,0.01792,WATCH
