feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
ma_gap_60_120,0.013695482042431461,0.04134494720135259,0.027520214621892025,0.04134494720135259,-0.027649465158921124,False,downrisk,24,1,1
drawdown_60,0.030432828372189153,0.023588159344907655,0.027010493858548403,0.030432828372189153,0.006844669027281498,False,stage1,3,13,2
drawdown_120,0.03329977620541329,0.019616994972075287,0.026458385588744287,0.03329977620541329,0.013682781233338,False,stage1,2,17,3
ma200_slope_60,0.01093672605652717,0.040899673549497806,0.025918199803012486,0.040899673549497806,-0.029962947492970637,False,downrisk,37,2,4
ma_gap_50_200,0.0105719348729407,0.039336739402187154,0.024954337137563926,0.039336739402187154,-0.028764804529246454,False,downrisk,42,3,5
price_ma_120_gap,0.01956593782914939,0.030156567793208498,0.024861252811178944,0.030156567793208498,-0.010590629964059108,False,downrisk,12,8,6
return_120d,0.01282119503010772,0.03656152333379305,0.024691359181950385,0.03656152333379305,-0.023740328303685325,False,downrisk,27,4,7
price_ma_200_gap,0.016287355176274783,0.031057054210239465,0.023672204693257124,0.031057054210239465,-0.014769699033964682,False,downrisk,16,6,8
trend_slope_60,0.010637133803919866,0.036150658273885874,0.02339389603890287,0.036150658273885874,-0.025513524469966006,False,downrisk,40,5,9
atr_pct_10,0.03971851846209676,0.004469713965279742,0.02209411621368825,0.03971851846209676,0.03524880449681701,False,stage1,1,68,10
ma_gap_20_60,0.010398425738602536,0.031017993598845026,0.020708209668723783,0.031017993598845026,-0.02061956786024249,False,downrisk,44,7,11
positive_return_ratio_60,0.008928180851037882,0.02946125486787311,0.019194717859455496,0.02946125486787311,-0.020533074016835226,False,downrisk,55,9,12
return_60d,0.00846759922806375,0.027874253349928137,0.018170926288995942,0.027874253349928137,-0.01940665412186439,False,downrisk,58,10,13
trend_slope_20,0.009884746831269853,0.02590488547552626,0.017894816153398056,0.02590488547552626,-0.01602013864425641,False,downrisk,48,11,14
price_ma_60_gap,0.013879014519088309,0.020927120453748498,0.017403067486418403,0.020927120453748498,-0.0070481059346601885,False,downrisk,22,16,15
atr_pct_14,0.030172216863450427,0.0038480314879774285,0.017010124175713928,0.030172216863450427,0.026324185375473,False,stage1,4,72,16
rogers_satchell_vol_20,0.027121165530092733,0.006154269726305947,0.01663771762819934,0.027121165530092733,0.020966895803786786,False,stage1,6,58,17
close_to_60d_high,0.02159473062518315,0.011040307081372658,0.016317518853277903,0.02159473062518315,0.010554423543810493,False,stage1,9,31,18
price_position_60,0.015479610258360423,0.01576836420011845,0.015623987229239435,0.01576836420011845,-0.0002887539417580267,False,downrisk,17,21,19
atr_pct_5,0.027177617091107702,0.003901917475006062,0.015539767283056883,0.027177617091107702,0.02327569961610164,False,stage1,5,71,20
