start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-22,2022-12-23,2023-12-11,-0.27676770783163496,494,253,0.6595151515151515,0.6140070263007203,0.5046155152243041,EXTREME_RISK
2025-02-14,2025-04-04,2025-07-23,-0.14883293657274854,108,34,0.6856880733944952,0.5699094392883831,0.4344973485238393,EXTREME_RISK
2015-07-16,2015-08-21,2016-09-01,-0.13805860046142315,286,26,0.7786062717770035,0.5675038093168703,0.3895550978457754,WATCH
2024-07-08,2024-09-04,2024-11-29,-0.11570212805037816,102,41,0.8493203883495142,0.43312773131455307,0.39448694767790893,WATCH
2026-01-26,2026-03-26,2026-04-15,-0.1146178880168156,55,42,0.9521428571428572,0.5922853595291622,0.4891887482592149,CUSTOM
2020-02-14,2020-03-16,2020-05-05,-0.10879590397767636,55,20,0.5035714285714287,0.7690898322696024,0.5063984830478793,EXTREME_RISK
2018-08-27,2018-12-20,2019-03-13,-0.10773167702468944,135,80,0.6007352941176469,0.6618796769447446,0.41931798271367865,EXTREME_RISK
2018-01-24,2018-02-06,2018-05-30,-0.07348827330652097,87,9,0.6384090909090909,0.6800799875532133,0.45745534401543464,WATCH
2014-09-16,2014-10-14,2014-10-24,-0.07229615145456025,28,20,0.8558620689655172,0.5323096762975352,0.4540657667502502,CUSTOM
2019-07-24,2019-09-30,2019-10-30,-0.07006949118494255,69,47,0.8077142857142857,0.5565332201445607,0.45345846153263014,WATCH
