feature,stage1_importance,downrisk_importance,mean_importance,max_importance,importance_gap_stage1_minus_downrisk,is_low_importance_candidate,used_more_by,stage1_rank,downrisk_rank,mean_rank
price_ma_200_gap,0.024022418354159795,0.044384888974432574,0.03420365366429619,0.044384888974432574,-0.020362470620272778,False,downrisk,3,1,1
ma_gap_60_120,0.023934822659034547,0.037135326946406644,0.030535074802720594,0.037135326946406644,-0.013200504287372097,False,downrisk,4,3,2
ma_gap_50_200,0.019505201048645986,0.0404990488712664,0.030002124959956196,0.0404990488712664,-0.020993847822620416,False,downrisk,9,2,3
drawdown_120,0.029986577220668977,0.029082043101584576,0.029534310161126776,0.029986577220668977,0.0009045341190844006,False,stage1,1,9,4
price_ma_120_gap,0.021970314720864782,0.03627697038611538,0.029123642553490082,0.03627697038611538,-0.014306655665250599,False,downrisk,5,5,5
ma200_slope_60,0.017916398910480413,0.03586835774186939,0.0268923783261749,0.03586835774186939,-0.017951958831388976,False,downrisk,13,6,6
return_120d,0.025353557516846505,0.026524785006080406,0.025939171261463456,0.026524785006080406,-0.0011712274892339003,False,downrisk,2,10,7
trend_slope_60,0.012424191726409035,0.0369455412383463,0.024684866482377665,0.0369455412383463,-0.024521349511937265,False,downrisk,37,4,8
ma_gap_20_60,0.013900786472842496,0.03535281632976291,0.024626801401302703,0.03535281632976291,-0.02145202985692041,False,downrisk,27,7,9
price_ma_60_gap,0.01300793088711413,0.032287834343926194,0.022647882615520164,0.032287834343926194,-0.019279903456812065,False,downrisk,31,8,10
price_position_60,0.01234870393107047,0.026318146083635828,0.019333425007353147,0.026318146083635828,-0.013969442152565358,False,downrisk,38,11,11
positive_return_ratio_60,0.013701702139245169,0.024257699738423563,0.018979700938834367,0.024257699738423563,-0.010555997599178394,False,downrisk,29,13,12
drawdown_60,0.012600062665218825,0.024470861743754554,0.01853546220448669,0.024470861743754554,-0.01187079907853573,False,downrisk,34,12,13
return_60d,0.011899590314651438,0.02173928026788221,0.016819435291266824,0.02173928026788221,-0.00983968995323077,False,downrisk,42,14,14
ulcer_index_60,0.017564864839237963,0.012783735862118098,0.01517430035067803,0.017564864839237963,0.004781128977119865,False,stage1,14,24,15
trend_slope_20,0.008916282830931248,0.02066177542876678,0.014789029129849014,0.02066177542876678,-0.01174549259783553,False,downrisk,54,15,16
trend_consistency_60,0.011355457831095676,0.017398013923167137,0.014376735877131407,0.017398013923167137,-0.006042556092071461,False,downrisk,44,16,17
parkinson_vol_20,0.0219588450361791,0.006565967287595587,0.014262406161887342,0.0219588450361791,0.015392877748583512,False,stage1,6,52,18
ewma_vol_60,0.019144989127506232,0.009167480422662248,0.01415623477508424,0.019144989127506232,0.009977508704843985,False,stage1,10,40,19
atr_pct_60,0.01837950765504785,0.008802655948717254,0.013591081801882551,0.01837950765504785,0.009576851706330596,False,stage1,12,42,20
keltner_width_20,0.021457496869894437,0.005580148059410497,0.013518822464652467,0.021457496869894437,0.01587734881048394,False,stage1,7,61,21
large_up_day_ratio_20,0.00959259925119538,0.017246122888332698,0.01341936106976404,0.017246122888332698,-0.0076535236371373175,False,downrisk,52,17,22
yang_zhang_vol_60,0.015716001437863655,0.010567037055833367,0.013141519246848511,0.015716001437863655,0.005148964382030288,False,stage1,18,32,23
downside_vol_60,0.016820539553522827,0.009282365203141425,0.013051452378332126,0.016820539553522827,0.007538174350381403,False,stage1,15,39,24
return_20d,0.010083233597297493,0.015418584015306307,0.0127509088063019,0.015418584015306307,-0.005335350418008814,False,downrisk,47,20,25
atr_pct_14,0.01866230319125293,0.006172832696909847,0.012417567944081387,0.01866230319125293,0.012489470494343081,False,stage1,11,54,26
atr_pct_20,0.020072673417972243,0.004597286310704805,0.012334979864338524,0.020072673417972243,0.015475387107267438,False,stage1,8,69,27
parkinson_vol_60,0.013725500986934017,0.010394697286295357,0.012060099136614686,0.013725500986934017,0.00333080370063866,False,stage1,28,33,28
trend_slope_10,0.008390107075506742,0.015652040326925035,0.012021073701215888,0.015652040326925035,-0.007261933251418292,False,downrisk,59,19,29
ulcer_index_20,0.015243668680491693,0.00879134621071345,0.012017507445602572,0.015243668680491693,0.006452322469778242,False,stage1,21,43,30
