from_regime,CUSTOM,EXTREME_RISK,HIGH_VOL,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9420600858369099,0.0,0.0,0.046137339055793994,0.001072961373390558,0.01072961373390558
EXTREME_RISK,0.0,0.9337175792507204,0.0,0.0,0.05763688760806916,0.008645533141210375
HIGH_VOL,0.0,0.0,0.7209302325581395,0.011627906976744186,0.13372093023255813,0.13372093023255813
NORMAL,0.04263565891472868,0.0,0.0,0.9156976744186046,0.0,0.041666666666666664
RISK_OFF,0.0,0.06149732620320856,0.013368983957219251,0.0,0.8609625668449198,0.06417112299465241
WATCH,0.022044088176352707,0.0,0.08617234468937876,0.08216432865731463,0.01603206412825651,0.7935871743486974
