from_regime,CUSTOM,EXTREME_RISK,NORMAL,RISK_OFF,WATCH
CUSTOM,0.9440894568690096,0.0,0.036741214057507986,0.0,0.019169329073482427
EXTREME_RISK,0.0,0.9550561797752809,0.0028089887640449437,0.03089887640449438,0.011235955056179775
NORMAL,0.017498379779650033,0.0,0.9773169151004537,0.0038885288399222295,0.0012961762799740765
RISK_OFF,0.0,0.060836501901140684,0.015209125475285171,0.8821292775665399,0.04182509505703422
WATCH,0.015873015873015872,0.0,0.010582010582010581,0.024691358024691357,0.9488536155202821
