prob_col,bin,count,avg_prob,actual_rate,ann_return_est,avg_stock_weight
prob_high_vol,"(-0.001, 0.1]",360,0.07599761289008758,0.07222222222222222,0.21019988689816937,0.8849391435168942
prob_high_vol,"(0.1, 0.2]",552,0.14610915792876472,0.17572463768115942,0.028537875864597773,0.8571588349087333
prob_high_vol,"(0.2, 0.3]",562,0.2500291831464406,0.1387900355871886,0.11361913422922854,0.8353206294725286
prob_high_vol,"(0.3, 0.4]",455,0.3520630467511407,0.12087912087912088,0.1449083878742654,0.8040506915660742
prob_high_vol,"(0.4, 0.5]",324,0.4523428708381032,0.17901234567901234,0.17536320678858175,0.7506913404487913
prob_high_vol,"(0.5, 0.6]",392,0.5498767805560005,0.1989795918367347,0.2399122674958034,0.6852754833223769
prob_high_vol,"(0.6, 0.7]",291,0.642583031243839,0.3161512027491409,0.1762708661161987,0.6299425486254674
prob_high_vol,"(0.7, 0.8]",259,0.7410424653467671,0.32432432432432434,0.17201841529810924,0.492410523685425
prob_high_vol,"(0.8, 0.9]",162,0.8439528582132313,0.6728395061728395,0.11493863598595566,0.21602749791693054
