prob_col,bin,count,avg_prob,actual_rate,ann_return_est,avg_stock_weight
prob_up_strengthening_20d,"(0.1, 0.2]",5,0.18746165876153892,0.0,-0.6071213648365028,0.8254337286925679
prob_up_strengthening_20d,"(0.2, 0.3]",173,0.26066554921020885,0.48554913294797686,0.12634160370686898,0.7434763548629616
prob_up_strengthening_20d,"(0.3, 0.4]",649,0.35657472330712714,0.5177195685670262,0.31276977967266406,0.7460079189497784
prob_up_strengthening_20d,"(0.4, 0.5]",1198,0.44994761192749644,0.4515859766277129,0.0994392008409215,0.7395933822617202
prob_up_strengthening_20d,"(0.5, 0.6]",951,0.5462500504632716,0.4395373291272345,0.11133962728958657,0.7360895313195109
prob_up_strengthening_20d,"(0.6, 0.7]",360,0.6375594216454775,0.4388888888888889,0.12967164341670512,0.7295099342559891
prob_up_strengthening_20d,"(0.7, 0.8]",21,0.7189497395625922,0.6666666666666666,-0.06958645192518387,0.9111315560463444
