model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.47542448614834676,1.0,0.6444579043004239,1.0,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.4783783783783784,0.9981203007518797,0.6467722289890377,0.9919571045576407,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.4801213960546282,0.9912280701754386,0.6469024739317113,0.9815311289842121,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.48624140087554724,0.9743107769423559,0.6487275761368377,0.9526362823949955,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.4961832061068702,0.9367167919799498,0.648730744196138,0.8975275543640155,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.5111354508944871,0.8771929824561403,0.6459054209919262,0.8159070598748883,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.5267206477732793,0.8151629072681704,0.6399409739301525,0.7357759904676795,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.5614035087719298,0.7619047619047619,0.6464646464646465,0.645218945487042,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.5936631461923291,0.6691729323308271,0.629160530191458,0.5358951444742329,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.6144492131616596,0.5382205513784462,0.5738142952571811,0.4164432529043789,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.624618514750763,0.38471177944862156,0.47615354788677783,0.2928209711051534,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.6506849315068494,0.2976190476190476,0.40842648323301806,0.2174560619600834,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.6231155778894473,0.15538847117794485,0.24874623871614845,0.118558236520703,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.5277777777777778,0.047619047619047616,0.08735632183908046,0.04289544235924933,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.6451612903225806,0.012531328320802004,0.024585125998770743,0.009234435507893953,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.0,0.0,0.0,0.0,1596,1761
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.0,0.0,0.0,0.0,1596,1761
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.47542448614834676,1.0,0.6444579043004239,1.0,1596,1761
