prob_col,bin,count,avg_prob,actual_rate,ann_return_est,avg_stock_weight
prob_up_strengthening_20d,"(0.1, 0.2]",8,0.19676784808398795,0.375,1.218715872559431,0.578936515134632
prob_up_strengthening_20d,"(0.2, 0.3]",229,0.2526231284545782,0.4759825327510917,0.7631330566258241,0.7091578676703703
prob_up_strengthening_20d,"(0.3, 0.4]",605,0.35666544123698396,0.4066115702479339,0.30566631210339956,0.782559411939289
prob_up_strengthening_20d,"(0.4, 0.5]",888,0.4510059272841322,0.42792792792792794,0.24665539752364762,0.8271832383034323
prob_up_strengthening_20d,"(0.5, 0.6]",909,0.5507383801770975,0.37843784378437845,0.1310588552392402,0.8477589522261312
prob_up_strengthening_20d,"(0.6, 0.7]",575,0.6407194497935802,0.4295652173913043,0.22425671563430738,0.7603716905083503
prob_up_strengthening_20d,"(0.7, 0.8]",141,0.7416601513794654,0.3900709219858156,0.5573036304317911,0.830326943348857
prob_up_strengthening_20d,"(0.8, 0.9]",2,0.8026416219158143,1.0,1.9636132104218893,0.9089082653981193
