model,prob_col,actual_col,positive_value,threshold,precision,recall,f1,pred_positive_ratio,support_positive,support_negative
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.1,0.4765625,0.9981120201384519,0.6451088061826317,0.9916567342073898,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.15,0.5128373930217248,0.9804908747640025,0.6734385130754268,0.9052443384982122,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.2,0.5450321658327377,0.9597230962869729,0.69523592432186,0.83373063170441,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.25,0.576317859952793,0.92196349905601,0.7092713628661341,0.7574493444576877,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.3,0.6082251082251082,0.8842039018250472,0.7206976147730187,0.6883194278903456,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.35,0.6495851634943876,0.8376337319068596,0.7317207256734469,0.6105482717520858,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.4,0.685886875343218,0.7860289490245438,0.7325513196480938,0.5426102502979738,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.45,0.7144622991347342,0.7275015733165513,0.7209229809791082,0.4821215733015495,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.5,0.7415492957746479,0.6626809314033983,0.6999002991026919,0.4231227651966627,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.55,0.7644726407613005,0.6066708621774701,0.6764912280701755,0.3757449344457688,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.6,0.7917034421888791,0.5645059786028949,0.6590742101396032,0.3376042908224076,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.65,0.8129353233830846,0.514159848961611,0.6299151888974557,0.2994636471990465,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.7,0.8403648802736602,0.4638137193203272,0.5977291159772912,0.26132300357568533,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.75,0.8552278820375335,0.40151038388923854,0.5464668094218416,0.22228843861740166,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.8,0.8894736842105263,0.3190685966016362,0.4696618805002316,0.1698450536352801,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.85,0.9338422391857506,0.23096286972938956,0.3703329969727548,0.11710369487485102,1589,1767
stage1_ensemble,prob_high_vol,actual_risk,고변동,0.9,0.9538461538461539,0.1170547514159849,0.2085201793721973,0.05810488676996425,1589,1767
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.1,0.4765625,0.9981120201384519,0.6451088061826317,0.9916567342073898,1589,1767
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.15,0.5128373930217248,0.9804908747640025,0.6734385130754268,0.9052443384982122,1589,1767
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.2,0.5450321658327377,0.9597230962869729,0.69523592432186,0.83373063170441,1589,1767
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.25,0.576317859952793,0.92196349905601,0.7092713628661341,0.7574493444576877,1589,1767
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.3,0.6082251082251082,0.8842039018250472,0.7206976147730187,0.6883194278903456,1589,1767
overall_risk_highvol,prob_overall_risk,actual_risk,고변동,0.35,0.6495851634943876,0.8376337319068596,0.7317207256734469,0.6105482717520858,1589,1767
