ticker,allocation_regime,mid_trend_state,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
QQQ,CUSTOM,BEAR,30_50,5,2022-07-27 00:00:00,2024-04-30 00:00:00,0.776,0.6199999999999999,0.808,0.5219137760996819,0.5754838701843459,0.37063492063492065,0.3775132275132275,-0.32249236930032843,0.5259417943623159,0.27194555105315604,1.0,0.0,1.0,2.9990037717735634,-0.003422127843914047,2.9990037717735634,4.192241531798185,-0.002807908247467017,-1.1932377600246218
QQQ,CUSTOM,BEAR,50_70,16,2019-01-17 00:00:00,2024-09-11 00:00:00,0.7837500000000001,0.51625,0.8,0.6553845452144743,0.6943080567386475,0.6217757936507937,0.621031746031746,0.4412144998360691,0.6932408623019759,0.16357044182966438,1.0,0.0,1.0,0.24780681462742105,-0.02060874093691767,0.24780681462742105,0.29640951269966154,-0.022641153427569005,-0.04860269807224049
QQQ,CUSTOM,BEAR,70_85,70,2015-10-16 00:00:00,2025-05-09 00:00:00,0.6345714285714287,0.44400000000000006,0.6454285714285716,0.8009291412787779,0.7890351074073901,0.8081065759637187,0.7870134299175652,1.0841490994314276,0.6512032324865781,0.17184722610144865,0.5857142857142857,0.0,1.0,0.21525231812398782,-0.09175173159428607,0.21525231812398782,0.532699211283512,-0.15360544424115585,-0.31744689315952423
QQQ,CUSTOM,BEAR,85_95,70,2015-09-16 00:00:00,2026-04-07 00:00:00,0.5799999999999998,0.41057142857142864,0.5908571428571426,0.8297310824053629,0.8171936370029868,0.899829931972789,0.8985681359632798,1.4946825010908722,0.6776609487086861,0.1390186131324564,0.4857142857142857,0.0,1.0,0.2674003811534056,-0.0637022420597555,0.2674003811534056,0.29354339340978997,-0.1260867568106574,-0.02614301225638438
QQQ,CUSTOM,BEAR,95_100,74,2015-01-30 00:00:00,2026-03-30 00:00:00,0.5535135135135134,0.4110810810810811,0.5405405405405406,0.8540187296432419,0.8289498357164978,0.9776383526383527,0.9819576032694218,1.9702128514295036,0.6880714234468469,0.12813205682704218,0.35135135135135137,0.0,1.0,0.16598368847039358,-0.0444527968849282,0.16598368847039358,0.28065002738478695,-0.10208266997412685,-0.11466633891439337
QQQ,CUSTOM,BEAR,raw_fallback,7,2014-04-16 00:00:00,2014-10-20 00:00:00,0.7999999999999999,0.49142857142857144,0.7999999999999999,0.7272147710834231,0.7459476982793495,,,,0.49410450492746794,0.2936285828634058,1.0,0.0,0.0,4.926378813149571,-0.0041505295403428955,4.926378813149571,8.148923808784872,-0.005161291542697621,-3.2225449956353005
QQQ,CUSTOM,BULL,00_30,548,2015-02-24 00:00:00,2026-05-07 00:00:00,0.8466423357664234,0.8464598540145987,0.8485401459854016,0.20680439879601126,0.22361389905716597,0.13609373189665164,0.13820018005953666,-1.215860486292489,0.10516884685795144,0.3056617433496244,0.03467153284671533,0.0,1.0,0.16792106153146058,-0.09808656294810436,0.16792106153146058,0.19556771693914943,-0.11624737256217865,-0.027646655407688847
QQQ,CUSTOM,BULL,30_50,227,2015-03-04 00:00:00,2025-11-07 00:00:00,0.8240528634361235,0.801409691629956,0.8128634361233481,0.33933909696235526,0.3153050055650492,0.4117019788825957,0.3885655701631906,-0.5251455308710619,0.11269332295181946,0.3335131976623149,0.06167400881057269,0.0,1.0,0.1147243474706372,-0.0904595372367335,0.1147243474706372,0.04739589058312066,-0.158508150340385,0.06732845688751654
QQQ,CUSTOM,BULL,50_70,115,2015-03-06 00:00:00,2026-02-03 00:00:00,0.7379130434782607,0.6874782608695651,0.709391304347826,0.4982737023415773,0.4718722566092812,0.573895790200138,0.6066382201956132,0.1931836569399609,0.18979071124983002,0.3573464286871197,0.11304347826086956,0.0,1.0,0.13641080377356674,-0.06304306922980007,0.13641080377356674,0.23612066141300048,-0.07964673349942641,-0.09970985763943374
QQQ,CUSTOM,BULL,70_85,57,2015-01-23 00:00:00,2022-12-08 00:00:00,0.6168421052631579,0.5505263157894736,0.6105263157894738,0.6807723342588075,0.6520720531266939,0.7363547758284601,0.770469393946025,0.9180923311141322,0.2715803808928797,0.4300082744168792,0.19298245614035087,0.0,1.0,0.04408259461931485,-0.045326014665186376,0.04408259461931485,-0.1855628786594432,-0.09599332647404524,0.22964547327875806
