ticker,ph_rank_bin_756,count,start_date,end_date,avg_stock_weight,avg_base_signal_stock_weight,avg_signal_stock_weight,avg_ph_raw,avg_ph_ewma,avg_ph_rank_504,avg_ph_rank_756,avg_ph_z_756,avg_up_strength_score,avg_down_strength_score,offensive_activation_rate,tier3_rate,ph_context_available_rate_756,strategy_ann_return,strategy_mdd,strategy_gross_ann_return,bh_ann_return,bh_mdd,bh_gap_ann_return
QQQ,00_30,803,2015-02-13 00:00:00,2026-05-07 00:00:00,0.8427148194271482,0.8221170610211705,0.8508343711083437,0.23362461857562639,0.2666215895443936,0.1462743877127439,0.14890012167162917,-1.1846183317418093,0.17702154621961966,0.30684149460708443,0.1569115815691158,0.12702366127023662,1.0,0.1553525278491521,-0.1270513478368327,0.1585586653219957,0.16343717896183296,-0.1394256424020146,-0.008084651112680863
QQQ,30_50,593,2015-02-11 00:00:00,2026-04-24 00:00:00,0.7802360876897133,0.7329848229342327,0.7840809443507589,0.3931767271150023,0.4090758459783609,0.4133107149548971,0.3973725892751522,-0.4358388206041308,0.1965245797196934,0.3566282005916559,0.18718381112984822,0.14839797639123103,1.0,0.09832730904185416,-0.19200767377223105,0.10428730536589015,0.08871869711374725,-0.30502557537376895,0.009608611928106914
QQQ,50_70,533,2015-03-06 00:00:00,2026-04-14 00:00:00,0.7161350844277673,0.6356472795497186,0.7195872420262663,0.5500035235878451,0.5449363314161882,0.5907821852943803,0.6062860677654642,0.26391847175911615,0.2765600724253141,0.36175680148272976,0.26641651031894936,0.16322701688555347,1.0,0.18273782969957697,-0.10201515556997409,0.19428155072870013,0.22222153895376917,-0.17372891573132454,-0.0394837092541922
QQQ,70_85,375,2015-01-02 00:00:00,2026-03-19 00:00:00,0.6298133333333333,0.5179199999999999,0.6305066666666667,0.7185985827763876,0.6894734296930883,0.7624708994708996,0.7741465546885611,0.9816472417400235,0.3821355883910087,0.33882657920962517,0.32266666666666666,0.112,1.0,0.13296876581175243,-0.2197841594222898,0.14926026907505907,0.2113326163845597,-0.2616179533478652,-0.07836385057280726
QQQ,85_95,315,2015-01-06 00:00:00,2026-04-07 00:00:00,0.5325079365079365,0.4362539682539682,0.5386031746031746,0.8150379016853516,0.7731670493321666,0.8937011841773747,0.8986486695834278,1.4860520667499078,0.4734057194811954,0.27409293281206865,0.2984126984126984,0.07301587301587302,1.0,0.12941331765145603,-0.0681630431532122,0.14550881796103177,0.11229006337226455,-0.19457086738100682,0.01712325427919148
QQQ,95_100,234,2015-01-07 00:00:00,2026-03-30 00:00:00,0.447008547008547,0.375128205128205,0.43803418803418803,0.877506366168332,0.8413117887063699,0.9742826617826617,0.9797532755653796,1.7838072883360623,0.5231183279886646,0.24782322502731194,0.1794871794871795,0.017094017094017096,1.0,0.4230288205619386,-0.050190029226802824,0.43874688891567515,0.7303707437663487,-0.1705451919287827,-0.3073419232044101
QQQ,raw_fallback,504,2013-01-02 00:00:00,2014-12-31 00:00:00,0.8036111111111112,0.793015873015873,0.8183333333333334,0.29395897476120836,0.2931565062639667,,,,0.13565402130195556,0.40199383457978216,0.08928571428571429,0.047619047619047616,0.0,0.2049400237661556,-0.05455650456782979,0.20956583456225863,0.2484235286324845,-0.08248539603424676,-0.043483504866328904
