ticker,asset_class,final_capital,cagr,mdd,sharpe,sortino,calmar,gross_cagr,gross_mdd,gross_sharpe,avg_stock_weight,avg_signal_stock_weight,turnover,avg_adaptive_overall_risk,avg_ph_rank_adaptive,avg_ewma_span,offensive_activation_rate,full_stock_rate
AAPL,mega_cap,1083671099.3723922,0.19587744513409677,-0.32143978097131254,0.9470513228342649,1.3186415423921345,0.6093752445394374,0.20339671724931407,-0.3201341529083169,0.9765456357015572,0.7902866209578983,0.7962236571152915,6.269874667598544,0.41260609250900615,0.4927449728038908,5.87518617813524,0.5400655347036044,0.07536490914507
NVDA,high_vol_growth,17870766070.93862,0.47591615238628737,-0.610379525883579,1.2168233190780746,1.706016057963271,0.779705301709385,0.4833319444252755,-0.6093674850010924,1.2300425198247704,0.8078156460209344,0.8109822742443308,5.023412678903353,0.4056026360267279,0.49860798738076434,4.492999702114983,0.6294310396187072,0.03485254691689008
QQQ,broad_index,742287687.9251063,0.1623884035875045,-0.34346553957372383,1.02462110981022,1.3345031395695877,0.4727938755924256,0.17104804985040478,-0.3377847928427764,1.071150599573488,0.7891053727939467,0.7943929363401349,7.428866555962579,0.4396888063838048,0.5043256768133222,9.379505510872804,0.6481977956508788,0.05749180816204945
SOXX,sector_etf,1990103313.5194993,0.25170713473061523,-0.4226220577414054,0.9990767611752663,1.330809853493988,0.595584471089368,0.2586181093695785,-0.42063385401783737,1.0204295741552727,0.813248247355469,0.818904648830846,5.510235884532251,0.41425753085904515,0.5119876906248806,4.515638963360143,0.6624962764372953,0.036937742031575814
SPY,broad_index,415724959.3722778,0.11288921171087951,-0.2539669402014446,0.8540018596659646,1.0331509020553142,0.444503570509361,0.12019759158392262,-0.2534458967176164,0.9020170288130067,0.7932912994813468,0.8012359263059059,6.5502067104680535,0.44167400126716727,0.504263753470916,9.351802204349122,0.6627941614536789,0.027405421507298182
