Date,ticker,asset_class,mid_trend_state,ph_bin,context_scope,context_rows,context_mean_return,context_down_freq,context_tail10,context_score,context_adjust
2017-05-16,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,453,0.001005453481846199,0.4304635761589404,,0.0728063802530505,0.00582451042024404
2017-05-16,SPY,broad_index,BULL,35_50,asset_class_trend_phbin,252,-3.0498546135693677e-05,0.47619047619047616,,0.015934701559410035,0.0012747761247528027
2017-05-17,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,338,0.001143102046776292,0.47633136094674555,,0.04400249645990912,0.0035201997167927297
2017-05-17,NVDA,high_vol_growth,BULL,50_65,asset_class_trend_phbin,85,0.0029571782493812604,0.49411764705882355,,0.07508992504397377,0.006007194003517902
2017-05-17,QQQ,broad_index,BULL,35_50,asset_class_trend_phbin,253,-1.4453977062608723e-05,0.4743083003952569,,0.01763729427381756,0.0014109835419054049
2017-05-17,SOXX,sector_etf,BULL,35_50,asset_class_trend_phbin,138,0.0014144607078035848,0.41304347826086957,,0.09481662220467733,0.007585329776374187
2017-05-17,SPY,broad_index,BULL,35_50,asset_class_trend_phbin,254,2.2376646769460345e-06,0.47244094488188976,,0.019345042534923872,0.0015476034027939098
2017-05-18,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,339,0.0011497868002769633,0.4749262536873156,,0.04514650562552619,0.0036117204500420953
2017-05-18,NVDA,high_vol_growth,BULL,50_65,asset_class_trend_phbin,86,0.003191338897690807,0.4883720930232558,,0.08473166842830031,0.0067785334742640245
2017-05-18,QQQ,broad_index,BULL,35_50,asset_class_trend_phbin,255,2.7734350200640363e-05,0.47058823529411764,,0.02125385969893302,0.0017003087759146415
2017-05-18,SOXX,sector_etf,BULL,35_50,asset_class_trend_phbin,139,0.0014837582414219562,0.41007194244604317,,0.09855983808189672,0.007884787046551737
2017-05-18,SPY,broad_index,BULL,35_50,asset_class_trend_phbin,256,6.049897897497615e-05,0.46875,,0.023326975495399426,0.001866158039631954
2017-05-19,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,340,0.0011642750382684754,0.47352941176470587,,0.0464720126831493,0.003717761014651944
2017-05-19,NVDA,high_vol_growth,BULL,50_65,asset_class_trend_phbin,87,0.00339975561139396,0.4827586206896552,,0.0936631001906964,0.007493048015255712
2017-05-19,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,832,0.0006266907981639767,0.4182692307692308,,0.07225211761747388,0.0057801694093979105
2017-05-19,SOXX,sector_etf,BULL,35_50,asset_class_trend_phbin,140,0.0015511999486365142,0.40714285714285714,,0.10222879876727634,0.008178303901382107
2017-05-19,SPY,broad_index,BULL,35_50,asset_class_trend_phbin,257,8.002073855267623e-05,0.4669260700389105,,0.02507224869802687,0.0020057798958421497
2017-05-22,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,341,0.0011572429759291465,0.4750733137829912,,0.04522251177420565,0.003617800941936452
2017-05-22,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,98,0.003172382252073538,0.45918367346938777,,0.10470860262119348,0.008376688209695478
2017-05-22,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,833,0.000627147615373969,0.4177671068427371,,0.07261456797905928,0.005809165438324743
2017-05-22,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,454,0.0010442868504097447,0.42951541850220265,,0.07440209145829202,0.005952167316663362
2017-05-22,SPY,broad_index,BULL,35_50,asset_class_trend_phbin,258,8.828739393845036e-05,0.46511627906976744,,0.026537502105685604,0.0021230001684548485
2017-05-23,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,342,0.001145112695937402,0.4766081871345029,,0.0438569737083456,0.003508557896667648
2017-05-23,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,99,0.0032538579609667395,0.45454545454545453,,0.10991077288138358,0.008792861830510687
2017-05-23,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,834,0.000631910447658987,0.4172661870503597,,0.07307951980856388,0.005846361584685111
2017-05-23,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,455,0.0010562708265883345,0.42857142857142855,,0.07535049983812005,0.006028039987049604
2017-05-23,SPY,broad_index,BULL,35_50,asset_class_trend_phbin,259,9.695306564503202e-05,0.46332046332046334,,0.02800254925115643,0.0022402039400925143
2017-05-24,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,343,0.0011518524706201176,0.4752186588921283,,0.04499139807039303,0.003599311845631442
2017-05-24,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,100,0.0031989487411282617,0.46,,0.10477476978707827,0.008381981582966262
2017-05-24,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,835,0.0006413497291851587,0.4167664670658683,,0.07365586655433601,0.005892469324346881
2017-05-24,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,456,0.001065098789214952,0.4276315789473684,,0.07622026567800096,0.006097621254240077
2017-05-24,SPY,broad_index,BULL,35_50,asset_class_trend_phbin,260,0.00011496237967628998,0.46153846153846156,,0.029682174035307863,0.0023745739228246293
2017-05-25,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,344,0.0011435917695320175,0.47674418604651164,,0.04372527223621027,0.0034980217788968216
2017-05-25,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,101,0.0034236443500577285,0.45544554455445546,,0.11335558321326665,0.009068446657061332
2017-05-25,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,836,0.0006427034701455797,0.41626794258373206,,0.07403732347488147,0.0059229858779905175
2017-05-25,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,457,0.0010727855081516943,0.42669584245076586,,0.07705976248010456,0.006164780998408365
2017-05-25,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,837,0.000642951221319588,0.4157706093189964,,0.07439140278837263,0.00595131222306981
2017-05-26,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,345,0.0011414088146820848,0.4753623188405797,,0.04464018836396423,0.0035712150691171386
2017-05-26,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,102,0.003599511590294422,0.45098039215686275,,0.12070200365726219,0.009656160292580976
2017-05-26,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,838,0.0006411469519750528,0.41646778042959426,,0.07386008054668529,0.005908806443734823
2017-05-26,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,458,0.001084995834077327,0.425764192139738,,0.07800496552003926,0.006240397241603141
2017-05-26,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,839,0.0006399612961230415,0.4171632896305125,,0.07334476836559423,0.005867581469247539
2017-05-30,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,346,0.0011209952883232904,0.476878612716763,,0.04308885801802486,0.003447108641441989
2017-05-30,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,103,0.0035297144177935777,0.4563106796116505,,0.11529567029889051,0.00922365362391124
2017-05-30,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,840,0.0006389037294102758,0.41785714285714287,,0.07283368950584661,0.005826695160467728
2017-05-30,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,459,0.0010823378989937567,0.42701525054466233,,0.07706543419458653,0.006165234735566923
2017-05-30,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,841,0.0006427722443312803,0.4173602853745541,,0.07327433410176284,0.005861946728141027
2017-05-31,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,347,0.001125687719179593,0.4755043227665706,,0.0441634793237108,0.003533078345896864
2017-05-31,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,104,0.003496443506521878,0.4519230769230769,,0.11756849031037121,0.009405479224829698
2017-05-31,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,842,0.0006514534599938451,0.4168646080760095,,0.07382965738664563,0.00590637259093165
2017-05-31,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,460,0.0010821882428124982,0.4260869565217391,,0.07771164826228258,0.006216931860982607
2017-05-31,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,843,0.0006642291936838456,0.41637010676156583,,0.0744824259153162,0.005958594073225297
2017-06-01,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,348,0.0011650377393706013,0.47413793103448276,,0.046064354020756496,0.00368514832166052
2017-06-01,NVDA,high_vol_growth,BULL,35_50,asset_class_trend_phbin,52,0.004145855966271919,0.38461538461538464,,0.1802697739597568,0.014421581916780543
2017-06-01,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,844,0.0006673856062978623,0.4158767772511848,,0.07490351047531932,0.005992280838025546
2017-06-01,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,461,0.0011019512607251764,0.42516268980477223,,0.07883294739406367,0.006306635791525093
2017-06-01,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,845,0.0006663483946533201,0.4165680473372781,,0.07439472833558501,0.005951578266846801
2017-06-02,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,349,0.0011336821861450564,0.47564469914040114,,0.04425708306920055,0.003540566645536044
2017-06-02,NVDA,high_vol_growth,BULL,35_50,asset_class_trend_phbin,53,0.004641658015578943,0.37735849056603776,,0.1972488489776682,0.015779907918213456
2017-06-02,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,846,0.0006646897186212407,0.41725768321513,,0.07387217499631876,0.005909773999705501
2017-06-02,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,462,0.0011047738281662802,0.42424242424242425,,0.07954487490629375,0.0063635899925035
2017-06-02,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,847,0.0006592127610483482,0.4179456906729634,,0.07325912279408599,0.005860729823526879
2017-06-05,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,350,0.0011400942727757739,0.4742857142857143,,0.045362262546618556,0.0036289810037294845
2017-06-05,NVDA,high_vol_growth,BULL,50_65,asset_class_trend_phbin,88,0.003208131361959599,0.48863636363636365,,0.08494969814157582,0.006795975851326066
2017-06-05,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,848,0.0006546654610321531,0.4186320754716981,,0.072669518234583,0.005813561458766639
2017-06-05,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,463,0.0011094421094901554,0.42332613390928725,,0.08029831689126266,0.0064238653513010125
2017-06-05,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,849,0.0006585122493021118,0.41813898704358066,,0.07310700305274422,0.005848560244219537
2017-06-06,AAPL,mega_cap,BULL,35_50,asset_class_trend_phbin,136,0.0016287830905325764,0.5,,0.039090794172781836,0.003127263533822547
2017-06-06,NVDA,high_vol_growth,BULL,50_65,asset_class_trend_phbin,89,0.0033078234194345354,0.48314606741573035,,0.0911855148754176,0.007294841190033408
2017-06-06,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,850,0.0006599141348911813,0.4176470588235294,,0.07348499806091775,0.00587879984487342
2017-06-06,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,464,0.0011230897434485025,0.4224137931034483,,0.08126449867035027,0.006501159893628022
2017-06-06,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,851,0.0006603674616650607,0.4171562867215041,,0.07383941837490857,0.0059071534699926855
2017-06-07,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,351,0.001153816198641144,0.47293447293447294,,0.0466374577132564,0.003730996617060512
2017-06-07,NVDA,high_vol_growth,BULL,35_50,asset_class_trend_phbin,54,0.004471870086424356,0.3888888888888889,,0.18510265985196228,0.014808212788156984
2017-06-07,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,852,0.0006601702997400947,0.4166666666666667,,0.07417742052709558,0.005934193642167647
2017-06-07,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,465,0.0011599634037684535,0.421505376344086,,0.08278535824958266,0.006622828659966613
2017-06-07,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,853,0.0006300814079929876,0.41735052754982416,,0.07297658450695478,0.0058381267605563825
2017-06-08,AAPL,mega_cap,BULL,00_35,asset_class_trend_phbin,352,0.0010403784294460102,0.4744318181818182,,0.04286680957943152,0.003429344766354522
2017-06-08,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,105,0.0034156429458121764,0.45714285714285713,,0.11197543069949224,0.00895803445595938
2017-06-08,QQQ,broad_index,BULL,00_35,asset_class_trend_phbin,854,0.0006275664202026583,0.4180327868852459,,0.07243864326519164,0.005795091461215331
2017-06-08,SOXX,sector_etf,BULL,00_35,asset_class_trend_phbin,466,0.0010672669635859375,0.4227467811158798,,0.07969166034494662,0.00637533282759573
2017-06-08,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,855,0.0006205662863793168,0.41871345029239765,,0.07179417566842525,0.00574353405347402
2017-06-09,AAPL,mega_cap,BULL,35_50,asset_class_trend_phbin,137,0.0015990406527586986,0.5036496350364964,,0.035822231140661284,0.0028657784912529028
2017-06-09,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,106,0.0034067522953531437,0.4528301886792453,,0.11478092301300374,0.0091824738410403
2017-06-09,QQQ,broad_index,BULL,50_65,asset_class_trend_phbin,225,0.0001235274409103211,0.48,,0.016964658581847716,0.0013571726865478173
2017-06-09,SOXX,sector_etf,BULL,50_65,asset_class_trend_phbin,119,-4.1539422019336245e-06,0.5042016806722689,,-0.0030408710834346317,-0.00024326968667477054
2017-06-09,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,856,0.0006196014763377229,0.41939252336448596,,0.07129566907696518,0.0057036535261572145
2017-06-12,AAPL,mega_cap,BULL,50_65,asset_class_trend_phbin,105,0.0015075903315641562,0.45714285714285713,,0.06618216795753976,0.00529457343660318
2017-06-12,NVDA,high_vol_growth,BULL,75_85,asset_class_trend_phbin,92,-0.0003276677903322197,0.5,,-0.007864026967973274,-0.000629122157437862
2017-06-12,QQQ,broad_index,BULL,50_65,asset_class_trend_phbin,226,0.0001588926021303396,0.4778761061946903,,0.01930014811484495,0.001544011849187596
2017-06-12,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,72,-0.0010433374469456403,0.4722222222222222,,-0.005595654282250916,-0.00044765234258007324
2017-06-12,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,857,0.0006245842824252267,0.41890315052508753,,0.07175781741064416,0.005740625392851533
2017-06-13,AAPL,mega_cap,BULL,50_65,asset_class_trend_phbin,106,0.001401335757783385,0.46226415094339623,,0.060047152526423876,0.00480377220211391
2017-06-13,NVDA,high_vol_growth,BULL,75_85,asset_class_trend_phbin,93,-0.0003014217269014292,0.4946236559139785,,-0.0034706805854192507,-0.00027765444683354007
2017-06-13,QQQ,broad_index,BULL,50_65,asset_class_trend_phbin,227,0.00013904656042063634,0.4801762114537445,,0.017213769432474116,0.0013771015545979294
2017-06-13,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,73,-0.0011724592053025712,0.4794520547945205,,-0.013755459283426075,-0.001100436742674086
2017-06-13,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,858,0.0006223790577005058,0.4195804195804196,,0.07123080367851843,0.0056984642942814745
2017-06-14,AAPL,mega_cap,BULL,50_65,asset_class_trend_phbin,107,0.0013322243430088049,0.4672897196261682,,0.05487058049389355,0.004389646439511484
2017-06-14,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,136,0.0023361512431131826,0.4338235294117647,,0.10239115924648108,0.008191292739718487
2017-06-14,QQQ,broad_index,BULL,65_75,asset_class_trend_phbin,143,-9.041219428657282e-05,0.46153846153846156,,0.024753184260199155,0.0019802547408159323
2017-06-14,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,74,-0.0012636174324294177,0.4864864864864865,,-0.020867358918846585,-0.0016693887135077268
2017-06-14,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,859,0.000619414269293482,0.420256111757858,,0.07068666423254297,0.005654933138603438
2017-06-15,AAPL,mega_cap,BULL,35_50,asset_class_trend_phbin,138,0.0016457584219875716,0.5,,0.03949820212770172,0.0031598561702161376
2017-06-15,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,137,0.002283169872258425,0.43795620437956206,,0.09822673386850875,0.0078581387094807
2017-06-15,QQQ,broad_index,BULL,65_75,asset_class_trend_phbin,144,-0.00011991884700676884,0.4652777777777778,,0.021427503227393094,0.0017142002581914475
2017-06-15,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,75,-0.001299976012679216,0.49333333333333335,,-0.026532757637634526,-0.002122620611010762
2017-06-15,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,860,0.0006189479297377371,0.4197674418604651,,0.07101754101138011,0.0056814032809104085
2017-06-16,AAPL,mega_cap,BULL,50_65,asset_class_trend_phbin,108,0.001190265274680297,0.4722222222222222,,0.04801081103677158,0.0038408648829417265
2017-06-16,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,138,0.0025390465254529378,0.43478260869565216,,0.106589290523914,0.00852714324191312
2017-06-16,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,145,0.0002373884991106548,0.46206896551724136,,0.03224904811658676,0.0025799238493269413
2017-06-16,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,76,-0.0010329129557751658,0.4868421052631579,,-0.015579384622814515,-0.0012463507698251613
2017-06-16,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,861,0.0006278981769183543,0.41927990708478513,,0.07157362128669091,0.005725889702935273
2017-06-19,AAPL,mega_cap,BULL,50_65,asset_class_trend_phbin,109,0.0010959636581885823,0.47706422018348627,,0.042358173668085586,0.003388653893446847
2017-06-19,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,139,0.002510261445331784,0.43884892086330934,,0.10305203008364627,0.008244162406691702
2017-06-19,QQQ,broad_index,BULL,65_75,asset_class_trend_phbin,145,-3.773722346184921e-06,0.46206896551724136,,0.02646115480162261,0.0021168923841298087
2017-06-19,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,77,-0.001165647022801687,0.4935064935064935,,-0.02343007400178594,-0.0018744059201428753
2017-06-19,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,862,0.0006193463263857005,0.419953596287703,,0.0708967944318647,0.005671743554549176
2017-06-20,AAPL,mega_cap,BULL,50_65,asset_class_trend_phbin,110,0.0011399171692568274,0.4727272727272727,,0.046448921153072954,0.0037159136922458365
2017-06-20,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,140,0.00260054849952745,0.4357142857142857,,0.1074131639886588,0.008593053119092704
2017-06-20,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,146,0.00018212465640517355,0.4657534246575342,,0.028343594493450208,0.0022674875594760166
2017-06-20,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,78,-0.0010021497630421602,0.48717948717948717,,-0.015077235338652864,-0.0012061788270922291
2017-06-20,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,863,0.0006183422559001207,0.4206257242178447,,0.07040220718911158,0.005632176575128926
2017-06-21,AAPL,mega_cap,BULL,35_50,asset_class_trend_phbin,139,0.0018397261181136906,0.49640287769784175,,0.046671412446239346,0.003733712995699148
2017-06-21,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,141,0.002533186223287925,0.4397163120567376,,0.10299505091919386,0.008239604073535509
2017-06-21,QQQ,broad_index,BULL,65_75,asset_class_trend_phbin,146,6.407442671146567e-05,0.4589041095890411,,0.030304909528746406,0.0024243927622997125
2017-06-21,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,79,-0.0010186345903009228,0.4936708860759494,,-0.020016850420386718,-0.0016013480336309375
2017-06-21,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,864,0.0006171024312978174,0.4212962962962963,,0.06990305094374022,0.005592244075499218
2017-06-22,AAPL,mega_cap,BULL,35_50,asset_class_trend_phbin,140,0.0018584648970954877,0.4928571428571429,,0.04960315753029169,0.003968252602423335
2017-06-22,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,142,0.0023134641128163278,0.44366197183098594,,0.09495975842590171,0.007596780674072137
2017-06-22,QQQ,broad_index,BULL,65_75,asset_class_trend_phbin,147,8.974535597781012e-05,0.4557823129251701,,0.03310626949584839,0.0026485015596678712
2017-06-22,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,80,-0.0009685362330868412,0.4875,,-0.014494869594084178,-0.0011595895675267343
2017-06-22,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,865,0.0006177696249211816,0.4208092485549133,,0.07025999700966903,0.005620799760773522
2017-06-23,AAPL,mega_cap,BULL,50_65,asset_class_trend_phbin,111,0.0011148238511800254,0.4774774774774775,,0.04252153819408637,0.0034017230555269096
2017-06-23,NVDA,high_vol_growth,BULL,95_100,asset_class_trend_phbin,122,0.003680863145516717,0.38524590163934425,,0.16866858434486023,0.01349348674758882
2017-06-23,QQQ,broad_index,BULL,50_65,asset_class_trend_phbin,228,0.00011898052674154802,0.4824561403508772,,0.015136234396183116,0.0012108987516946492
2017-06-23,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,81,-0.0010627786636353913,0.49382716049382713,,-0.021185700272928387,-0.001694856021834271
2017-06-23,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,866,0.0006178163498287922,0.42032332563510394,,0.07060126445131824,0.005648101156105459
2017-06-26,AAPL,mega_cap,BULL,50_65,asset_class_trend_phbin,112,0.000976894588087392,0.48214285714285715,,0.035945470114097405,0.0028756376091277924
2017-06-26,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,143,0.0022209157189078672,0.44755244755244755,,0.09001526396707552,0.007201221117366041
2017-06-26,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,147,0.00017895392960872274,0.46938775510204084,,0.02572346573918076,0.002057877259134461
2017-06-26,SOXX,sector_etf,BULL,65_75,asset_class_trend_phbin,82,-0.0013755558337490794,0.5,,-0.03301334000997791,-0.0026410672007982326
2017-06-26,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,867,0.0006078114664685145,0.4209919261822376,,0.06989312686767804,0.0055914501494142435
2017-06-27,AAPL,mega_cap,BULL,65_75,asset_class_trend_phbin,69,-0.00311092704522119,0.6086956521739131,,-0.1507492056070477,-0.012059936448563815
2017-06-27,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,144,0.002450430501186543,0.4444444444444444,,0.09769922091736594,0.007815937673389275
2017-06-27,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,148,0.0002751588740251624,0.46621621621621623,,0.03025246162525254,0.002420196930020203
2017-06-27,SOXX,sector_etf,BULL,75_85,asset_class,1129,0.0010068867395946538,0.4304694419840567,,0.07283667236143201,0.005826933788914562
2017-06-27,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,868,0.0006174228670165836,0.4205069124423963,,0.0704633100987206,0.005637064807897648
2017-06-28,AAPL,mega_cap,BULL,65_75,asset_class_trend_phbin,70,-0.003277106118569544,0.6142857142857143,,-0.15865054684566907,-0.012692043747653526
2017-06-28,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,145,0.00220311543647201,0.4482758620689655,,0.08908166702705236,0.007126533362164189
2017-06-28,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,149,0.00015683782465796066,0.4697986577181208,,0.0249050473891065,0.00199240379112852
2017-06-28,SOXX,sector_etf,BULL,75_85,asset_class,1130,0.0009839593068811815,0.43097345132743364,,0.0719336074359448,0.0057546885948755845
2017-06-28,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,869,0.000606598638336263,0.42117376294591485,,0.06973673325792991,0.005578938660634393
2017-06-29,AAPL,mega_cap,NEUTRAL,75_85,asset_class,1131,0.0007496867223144347,0.4827586206896552,,0.030061446852787797,0.002404915748223024
2017-06-29,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,146,0.002089031747626026,0.4520547945205479,,0.08369840577864107,0.006695872462291286
2017-06-29,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,150,0.0001582136341077736,0.4666666666666667,,0.027130460551919894,0.0021704368441535916
2017-06-29,SOXX,sector_etf,BULL,75_85,asset_class,1131,0.0009782597907334138,0.43147656940760387,,0.07144463639227921,0.005715570911382337
2017-06-29,SPY,broad_index,BULL,35_50,asset_class_trend_phbin,261,0.00011373074598110496,0.46360153256704983,,0.028208465106611635,0.002256677208528931
2017-06-30,AAPL,mega_cap,BULL,65_75,asset_class_trend_phbin,71,-0.0031976185041341296,0.6056338028169014,,-0.15068650607105005,-0.012054920485684004
2017-06-30,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,147,0.001828705103801623,0.4557823129251701,,0.07484130344361989,0.005987304275489591
2017-06-30,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,151,8.740232128906319e-05,0.47019867549668876,,0.022958582863255386,0.0018366866290604308
2017-06-30,SOXX,sector_etf,BULL,75_85,asset_class,1132,0.0009652974227625546,0.43197879858657245,,0.07078197913570058,0.005662558330856047
2017-06-30,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,870,0.0006080443814486692,0.4206896551724138,,0.07011030653407839,0.005608824522726271
2017-07-03,AAPL,mega_cap,BULL,65_75,asset_class_trend_phbin,72,-0.003096108877174315,0.5972222222222222,,-0.1423621686077391,-0.011388973488619128
2017-07-03,NVDA,high_vol_growth,BULL,65_75,asset_class_trend_phbin,107,0.003464029450774272,0.4485981308411215,,0.11911801522979748,0.009529441218383798
2017-07-03,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,152,0.00015155261637385883,0.46710526315789475,,0.026663578582446286,0.002133086286595703
2017-07-03,SOXX,sector_etf,BULL,75_85,asset_class_trend_phbin,40,-0.00017710521699789732,0.45,,0.030749474792050452,0.002459957983364036
2017-07-03,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,871,0.0006100008145424017,0.42020665901262916,,0.07049535824017722,0.005639628659214178
2017-07-05,AAPL,mega_cap,BULL,65_75,asset_class_trend_phbin,73,-0.003182990117771244,0.6027397260273972,,-0.1483095710456879,-0.011864765683655033
2017-07-05,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,148,0.001996750685068968,0.4527027027027027,,0.08103012454976335,0.006482409963981068
2017-07-05,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,153,9.163540514204535e-05,0.47058823529411764,,0.02278748501752674,0.0018229988014021392
2017-07-05,SOXX,sector_etf,BULL,75_85,asset_class_trend_phbin,41,-0.0002799435331448242,0.4634146341463415,,0.01889111130208518,0.0015112889041668143
2017-07-05,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,872,0.0005988145820555971,0.4208715596330275,,0.06976145822621506,0.005580916658097205
2017-07-06,AAPL,mega_cap,BULL,65_75,asset_class_trend_phbin,74,-0.003002695069508365,0.5945945945945946,,-0.138280897884417,-0.01106247183075336
2017-07-06,NVDA,high_vol_growth,BULL,85_95,asset_class_trend_phbin,149,0.002136773995935657,0.44966442953020136,,0.08651747523131481,0.006921398018505185
2017-07-06,QQQ,broad_index,BULL,75_85,asset_class_trend_phbin,154,0.0001610799387757905,0.4675324675324675,,0.026593191257891707,0.0021274553006313365
2017-07-06,SOXX,sector_etf,BULL,75_85,asset_class_trend_phbin,42,0.00012837481742963827,0.4523809523809524,,0.03641432895164465,0.002913146316131572
2017-07-06,SPY,broad_index,BULL,00_35,asset_class_trend_phbin,873,0.0006055572992276819,0.42038946162657503,,0.07026075204286183,0.005620860163428947
2017-07-07,AAPL,mega_cap,BULL,65_75,asset_class_trend_phbin,75,-0.002881278495559812,0.5866666666666667,,-0.12981735056010216,-0.010385388044808173
