ticker,asset_class,final_capital,cagr,mdd,sharpe,sortino,calmar,gross_cagr,gross_mdd,gross_sharpe,avg_stock_weight,avg_signal_stock_weight,turnover,avg_adaptive_overall_risk,avg_ph_rank_adaptive,avg_ewma_span,offensive_activation_rate,full_stock_rate
AAPL,mega_cap,1054956074.9987699,0.19346904637523488,-0.3211319905691127,0.9390707857744327,1.3053522016217853,0.6024595868893893,0.20104634304973068,-0.3198115988210748,0.9689300002535292,0.7884767975621426,0.7946615112154571,6.329801505107467,0.41260609250900615,0.4927449728038908,5.87518617813524,0.5460232350312779,0.07536490914507
NVDA,high_vol_growth,16947020225.10281,0.4700476227862851,-0.6088433228563941,1.2110873544694174,1.6944596517797197,0.77203379776106,0.4775766591936772,-0.607803524895814,1.2246567914315902,0.802564709554147,0.80764600571465,5.117089308061905,0.4056026360267279,0.49860798738076434,4.492999702114983,0.6294310396187072,0.03485254691689008
QQQ,broad_index,554381457.4194324,0.13719647629155585,-0.28317879120446476,1.0857972183850593,1.4547895696359936,0.4844871175133144,0.14509364831402438,-0.27795443151703914,1.1410006344066432,0.6943265093481042,0.7005183199285075,6.921770263767321,0.4396888063838048,0.5043256768133222,9.379505510872804,0.3893357164134644,0.0
SOXX,sector_etf,1996588877.3602834,0.25201288748361605,-0.4221467167401971,1.0021354996948717,1.334440214823089,0.5969793853417863,0.2589609981904033,-0.4201526712328728,1.0236500368159573,0.8096781179086013,0.8157283288650581,5.539203807028541,0.41425753085904515,0.5119876906248806,4.515638963360143,0.6648793565683646,0.036937742031575814
SPY,broad_index,345470475.02762926,0.09753128046766735,-0.2179152207590105,0.9851217670017933,1.266227338946704,0.447565250963015,0.10498035102920178,-0.21229576477970225,1.0530749734904274,0.6959669800506847,0.7008936550491509,6.767045216932491,0.44167400126716727,0.504263753470916,9.351802204349122,0.364909145070003,0.0
