start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-16,2022-12-23,2024-06-24,-0.42948868569476095,652,278,0.6532312404287902,0.5975460974817295,0.49995669621991534,EXTREME_RISK
2018-08-30,2018-12-20,2019-07-05,-0.28073342011508584,211,77,0.8105660377358491,0.5350325515347472,0.42478287756981814,CUSTOM
2014-01-16,2014-05-06,2015-02-03,-0.24807688804772454,263,75,0.9447727272727273,0.5223822103665725,0.47639991711622165,WATCH
2025-01-31,2025-04-16,2026-04-22,-0.2422546071642926,306,52,0.7922475570032572,0.4861314700401756,0.482677453633261,RISK_OFF
2015-12-24,2016-02-05,2016-04-27,-0.21544526510830142,84,28,0.7948235294117644,0.5947702120481211,0.43523878998470267,CUSTOM
2024-07-02,2024-08-01,2024-10-30,-0.1575772021506111,84,21,0.8557647058823525,0.4401721767814596,0.4761661921726494,CUSTOM
2020-10-08,2021-03-04,2021-06-15,-0.15183756201877918,171,100,0.8591860465116278,0.44885858972935383,0.4935874340361465,NORMAL
2019-07-11,2019-10-04,2020-01-29,-0.12936251103534235,139,60,0.9505714285714285,0.36474268684202005,0.43657003576216774,NORMAL
2013-01-23,2013-04-29,2013-07-03,-0.12417597399780966,112,66,0.9047787610619471,0.40528337144129495,0.4437179632123805,NORMAL
2020-02-14,2020-03-10,2020-04-08,-0.12151365293446204,37,16,0.5257894736842106,0.7414559278925599,0.505348394074776,RISK_OFF
