start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-12-08,2022-10-12,2023-07-11,-0.23746974948359034,397,212,0.5094472361809046,0.7457889192239495,0.5390721835393893,EXTREME_RISK
2024-07-08,2025-04-04,2025-07-24,-0.17632721734956158,262,187,0.5841825095057034,0.6468911613207936,0.4813362566016647,EXTREME_RISK
2020-02-14,2020-03-18,2020-07-01,-0.1579184565580739,95,22,0.5074999999999998,0.7914840829456632,0.5167727476640364,EXTREME_RISK
2015-07-16,2015-08-21,2016-07-18,-0.13670719353272487,253,26,0.7862992125984253,0.4892448415176936,0.4755631258715002,CUSTOM
2018-10-01,2018-12-20,2019-03-19,-0.11980244310288846,115,56,0.49793103448275855,0.7605902781107029,0.4889335038589561,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-20,-0.10532462814478549,119,103,0.6633333333333333,0.6536501046801134,0.517727356462759,RISK_OFF
2023-07-14,2023-10-24,2023-11-08,-0.09778955576092241,82,71,0.8843373493975905,0.5420460782888251,0.45480934296523984,CUSTOM
2020-08-31,2020-09-21,2021-01-19,-0.08494403253005622,96,14,0.552783505154639,0.7226485982156271,0.4870747036947816,RISK_OFF
2018-01-24,2018-02-06,2018-03-07,-0.07353310654844958,29,9,0.6799999999999999,0.5287108242538501,0.4634971326491028,WATCH
2024-03-08,2024-04-17,2024-05-10,-0.0712467904408628,44,27,0.824,0.556438059686718,0.4991561698187008,NORMAL
