start_date,trough_date,recovery_date,depth,duration_days,days_to_trough,avg_stock_weight,avg_prob_high_vol,avg_prob_down_risk,trough_regime
2021-11-17,2022-11-01,2023-12-08,-0.26245052335469354,517,240,0.5536679536679537,0.670758716401531,0.526454907527384,EXTREME_RISK
2020-02-14,2020-03-16,2020-07-01,-0.15547184114727397,95,20,0.4702083333333334,0.7545760696792955,0.5425646458868841,EXTREME_RISK
2025-02-14,2025-04-04,2025-09-09,-0.1450042658604035,141,34,0.6034507042253521,0.516448545868377,0.47986698575663134,EXTREME_RISK
2015-07-16,2015-08-21,2015-10-21,-0.10640009783170268,68,26,0.628985507246377,0.5571828996996504,0.46989468516636573,NORMAL
2024-07-08,2024-09-04,2024-12-02,-0.10538876814481002,103,41,0.7400000000000001,0.48162625579511026,0.4388482815293958,CUSTOM
2015-11-27,2016-02-05,2016-07-18,-0.10455202410321096,159,47,0.758375,0.48754769067105014,0.45876646090628653,RISK_OFF
2018-08-29,2018-12-20,2019-03-14,-0.0990572205566429,134,78,0.5192592592592592,0.63940495918748,0.4693911575602154,EXTREME_RISK
2025-10-27,2026-03-26,2026-04-20,-0.09729542163239724,119,103,0.7288333333333333,0.5232732705102647,0.4769712521520733,CUSTOM
2020-08-31,2020-09-21,2021-01-15,-0.08407003833678506,95,14,0.5526041666666667,0.6729882981297854,0.500666710709477,RISK_OFF
2018-01-24,2018-02-06,2018-06-04,-0.07616266326522925,90,9,0.5928571428571429,0.6468772781223757,0.4890387258900045,NORMAL
