period,strategy_net,strategy_gross,stock_buy_hold,bond,cash,avg_stock_weight,turnover_sum,max_drawdown_inside_period
2013-01-31,-0.005104959548312027,-0.005104959548312027,-0.0055344168921201975,-0.0009360774704936237,-0.00021795831859827697,0.9200000000000004,0.0,-0.015698383243020753
2013-02-28,0.017208741185235077,0.017208741185235077,0.018050421656788274,0.00910454905458713,-9.992007221626409e-16,0.9200000000000003,0.0,-0.02525616215203197
2013-03-31,0.020892010980864795,0.020892010980864795,0.022455464554222537,0.0034107265100828954,0.00021800583478137625,0.9200000000000003,0.0,-0.011129828854096302
2013-04-30,0.03102298246482116,0.03102298246482116,0.03244504378024882,0.01785608001783867,-4.440892098500626e-16,0.9200000000000004,0.0,-0.03697693185088957
2013-05-31,0.020024346095351753,0.020024346095351753,0.02412997251643878,-0.03528813794846497,-6.661338147750939e-16,0.9200000000000004,0.0,-0.017047567977680478
2013-06-30,-0.014374211739001663,-0.014374211739001663,-0.01415130379605889,-0.023613770686036206,-0.000217958318598388,0.9200000000000003,0.0,-0.04724529944833189
2013-07-31,0.06664089967994369,0.06664089967994369,0.07290234065198886,-0.004677070916763393,4.440892098500626e-16,0.9200000000000004,0.0,-0.015854511132667004
2013-08-31,-0.004419302910031786,-0.004419302910031786,-0.003378105323153191,-0.022690382945908416,8.881784197001252e-16,0.9200000000000004,0.0,-0.02343352605523552
2013-09-30,0.039761805226123936,0.039761805226123936,0.04144399620627892,0.027102854535983045,6.661338147750939e-16,0.9200000000000003,0.0,-0.007489652764665067
2013-10-31,0.0381813867522518,0.0381813867522518,0.04118040158317937,0.004715064581292561,-0.0004366318853122886,0.9200000000000005,0.0,-0.028143418383761887
2013-11-30,0.027064721799963554,0.027064721799963554,0.02990482069345224,-0.007693599805966289,0.00021830789355226088,0.9200000000000003,0.0,-0.017171411566041628
2013-12-31,0.015304181545247708,0.015304181545247708,0.01762277455854755,-0.015167051574157764,-0.00021826024561788504,0.9200000000000004,0.0,-0.016052002100145124
2014-01-31,-0.01654040489203834,-0.01654040489203834,-0.019967214392999755,0.02968154811558743,-5.551115123125783e-16,0.9200000000000004,0.0,-0.04528174120562389
2014-02-28,0.06697706658125946,0.0672338164803612,0.0739249557252426,-0.0016069525743148683,-0.0002185147224429418,0.8884210526315789,0.2400000000000002,-0.007679355386106423
2014-03-31,-0.01425922298949489,-0.014141641352197198,-0.012834517136845802,-0.00922662307539357,-5.551115123125783e-16,0.9114285714285715,0.1200000000000001,-0.040281849995864705
2014-04-30,-0.024168723945670267,-0.023618546203992397,-0.0218020380521996,0.01848517377960035,-5.551115123125783e-16,0.6599999999999999,0.56,-0.04032732996040944
2014-05-31,0.03373980964056478,0.03444290235134262,0.042176627884408235,0.0041272255713626915,-0.0002178384222297769,0.7942857142857143,0.6800000000000002,-0.010396649954251047
2014-06-30,0.042088955611221834,0.042088955611221834,0.045794328527431816,0.00010280498707926355,0.0002178858861456856,0.9200000000000004,0.0,-0.008200302179242835
2014-07-31,0.002890699375601713,0.002890699375601713,0.0023128535799821215,0.011666149303613427,-0.00021783842222966587,0.9200000000000004,0.0,-0.02431224513593544
2014-08-31,0.040555586519086084,0.040555586519086084,0.04364254692531411,0.007238470463230229,-7.771561172376096e-16,0.9200000000000004,0.0,-0.005333401111618508
2014-09-30,-0.018804527044186115,-0.018804527044186115,-0.02049342432609169,-0.00019263006498915214,-4.440892098500626e-16,0.9200000000000004,0.0,-0.025097369387961477
2014-10-31,0.03393612481296637,0.034181413732211174,0.04269072469004742,0.009433844738213404,-0.00021881702241255407,0.893913043478261,0.2400000000000002,-0.06166320446913731
2014-11-30,0.03548119595400112,0.03548119595400112,0.03818096392096737,0.006382065702002393,-0.00021876143155297179,0.9200000000000003,0.0,-0.010565903660585851
2014-12-31,-0.028709973810342793,-0.028709973810342793,-0.03251996556429293,0.019556116556731507,-3.3306690738754696e-16,0.9200000000000004,0.0,-0.046541909121556424
2015-01-31,0.014795156876962423,0.014917470817451983,0.015084003411763858,0.021462444165793793,0.0,0.8779999999999999,0.1200000000000001,-0.02973906313769714
2015-02-28,0.04674340322146553,0.04686951167542208,0.057400807777509,-0.024626627606829765,-0.0002186022888452932,0.8694736842105263,0.1200000000000001,-0.009129304367324509
2015-03-31,-0.028461393577623673,-0.028461393577623673,-0.03222382690407277,0.020249690863056502,-0.0002188571412603535,0.9200000000000004,0.0,-0.029889840005029478
2015-04-30,0.03500032382643514,0.03500032382643514,0.03909857818770779,-0.01566393226356866,-6.661338147750939e-16,0.9200000000000004,0.0,-0.024826744873161277
2015-05-31,0.006637986608993396,0.006637986608993396,0.007689827993920373,-0.008003856298377743,-4.440892098500626e-16,0.9200000000000003,0.0,-0.011243284138483856
2015-06-30,-0.015959297489629765,-0.015959297489629765,-0.017004750835321714,-0.006710930110473301,-0.00021859439969706962,0.9200000000000004,0.0,-0.0336316671437088
2015-07-31,0.030273843088447272,0.030273843088447272,0.03186659470483799,0.014747719443070517,-0.00021895291207429946,0.9200000000000004,0.0,-0.029980517238778037
2015-08-31,-0.06834608095159744,-0.06748154486943292,-0.06724140193532202,0.004688656522044754,-7.771561172376096e-16,0.8328571428571427,0.9400000000000001,-0.11567617004649455
2015-09-30,0.00900429574843642,0.00900429574843642,0.0034943060448717755,0.01969376020640312,-1.1102230246251565e-16,0.4499999999999999,0.0,-0.02782862651339435
2015-10-31,0.05126169806935987,0.05212149034620128,0.10575893397441738,-0.01733862688488219,-0.00021889726746204818,0.5481818181818181,0.82,-0.006178899247548442
2015-11-30,-0.0036961768170956644,-0.0035755308523790497,-0.004868942965970402,0.0037205025664091007,-0.00021915243030790066,0.9020000000000001,0.1200000000000001,-0.04113433435688829
2015-12-31,-0.03707472258658384,-0.03695910589360829,-0.04199379638816536,-0.003057122107228305,0.00021920046862122788,0.9036363636363636,0.1200000000000001,-0.042012196636869836
2016-01-31,-0.04138526181901947,-0.0406001993942402,-0.06550147338474077,0.034145353531755296,-0.0004372686789111402,0.6047368421052631,0.82,-0.047339661212998374
2016-02-29,0.016987149364899867,0.016987149364899867,0.03602518600779492,0.00041572839994108435,0.0002182116657303279,0.4499999999999999,0.0,-0.02068832543038135
2016-03-31,0.03260584824913959,0.0334535445115649,0.04191792892459012,0.0098583289009746,0.00021920046862167197,0.6395454545454544,0.82,-0.006777963801001707
2016-04-30,-0.034540599048149434,-0.03442464165001291,-0.03829363843864575,0.0005576469131476358,0.00043799400610322614,0.9114285714285716,0.1200000000000001,-0.045871797599872366
2016-05-31,0.04210620511220764,0.04210620511220764,0.0458714267590854,-0.0012394736899440373,-0.0002189529120740774,0.9200000000000004,0.0,-0.017869512880762883
2016-06-30,-0.024125535509010754,-0.023695279050705342,-0.025989273330136897,0.03640025225124299,0.0004376909394343542,0.9900000000000001,0.43999999999999995,-0.07213246931534423
2016-07-31,0.059935226693121235,0.06006284085402824,0.07019173827450698,-0.011458051805357083,-8.881784197001252e-16,0.8930000000000001,0.1200000000000001,-0.007128653673107999
2016-08-31,0.01697215186312473,0.01697215186312473,0.018789230369532284,-0.005302246534619082,0.00021890505019284134,0.9200000000000005,0.0,-0.00999315442337867
2016-09-30,0.011988426491563065,0.011988426491563065,0.01320473128279076,-0.003506950667136355,-4.440892098500626e-16,0.9200000000000004,0.0,-0.02897650369639826
2016-10-31,-0.025084137905763804,-0.025084137905763804,-0.026949252255429323,-0.005096903637698991,0.00021865008625354676,0.9200000000000004,0.0,-0.033913061065606764
2016-11-30,0.0014882021298494585,0.0014882021298494585,0.004514699828691793,-0.044546835078329794,-0.00019696977067817922,0.9200000000000004,0.0,-0.02746886530137249
2016-12-31,0.038440861019727324,0.038440861019727324,0.041879258616161597,-0.0011742111768632268,0.0004161715570965008,0.9200000000000004,0.0,-0.017255873431813895
2017-01-31,0.03923270152366509,0.03923270152366509,0.04268256048596286,-1.1945965141757497e-05,6.550423045514897e-05,0.9200000000000003,0.0,-0.008804409653195067
2017-02-28,0.039970284420500324,0.039970284420500324,0.04356800766066238,-0.001111440534084851,4.3459675784784935e-05,0.9200000000000003,0.0,-0.004791721101978563
2017-03-31,0.014990646908711547,0.014990646908711547,0.01533605823925921,0.01425786985146682,0.0003066878119837302,0.9200000000000005,0.0,-0.013754990779477838
2017-04-30,0.03461264420345134,0.03461264420345134,0.03712932412998948,0.007467096965066977,0.00037207079585610536,0.9200000000000003,0.0,-0.010859539799024653
2017-05-31,0.04112677940777054,0.04112677940777054,0.04387670301294455,0.012258492056961945,0.0005908317471658986,0.9200000000000004,0.0,-0.022907738132989852
2017-06-30,-0.03656122323419442,-0.036445606839268785,-0.03872368705496698,-0.011819936287282395,0.0007656436108285369,0.911818181818182,0.1200000000000001,-0.04527666696777055
2017-07-31,0.04077905912208246,0.040904454802159984,0.04668046390216496,0.008245538582416279,0.0009191226772171657,0.8690000000000001,0.1200000000000001,-0.010087029818336535
2017-08-31,0.00584080482579119,0.00584080482579119,0.005140940363160373,0.017058387523331442,0.0002843249078523513,0.9200000000000005,0.0,-0.02222496716377731
2017-09-30,0.008607565592169797,0.008607565592169797,0.010500148780974161,-0.018071910068847785,0.0011375951794843076,0.9200000000000003,0.0,-0.02091251850148801
2017-10-31,0.03730830606772062,0.03730830606772062,0.040579023277502735,-0.000240941497608671,0.000546723255837378,0.9200000000000004,0.0,-0.013463833774561174
2017-11-30,0.005420534230436758,0.005420534230436758,0.005928161135125842,-0.0015019106942077975,0.0008311171410804175,0.9200000000000004,0.0,-0.022982247972273773
2017-12-31,0.04585149171178626,0.04585149171178626,0.0501256903036551,-0.0036396553381400354,0.0008970915612591668,0.9200000000000003,0.0,-0.01678809052749264
2018-01-31,0.024629105021124476,0.024629105021124476,0.028619643442763687,-0.027945299466648033,0.0010507737623337565,0.9200000000000004,0.0,-0.03482917459970725
2018-02-28,-0.005819055034409493,-0.005148727462939706,0.008383473753894144,8.841100207934716e-05,0.0009734841841930741,0.7052631578947368,0.6800000000000002,-0.05037624332639823
2018-03-31,-0.027828315256199,-0.0267327164054606,-0.0510565629043378,0.008765116740003576,0.0009290445673666436,0.6066666666666667,1.12,-0.05992331435687659
2018-04-30,0.009185935598396533,0.009446583803145447,0.028996454868018384,-0.011959161522958284,0.0013892501390169176,0.4499999999999999,0.2599999999999999,-0.025188462233349918
2018-05-31,0.04931451788954,0.051475967949133006,0.07712286985966332,0.003951483863990246,0.0014875137877738975,0.5986363636363636,2.06,-0.008450084489639464
2018-06-30,-0.015811052984309737,-0.015811052984309737,-0.017982962577312467,0.011129134278949016,0.0013885322239515219,0.9200000000000004,0.0,-0.03856309955025328
2018-07-31,0.046515675982183424,0.046515675982183424,0.05111225043616696,-0.00829497773350607,0.00147640773303781,0.9200000000000004,0.0,-0.038884802085208725
2018-08-31,0.020683131462787774,0.020683131462787774,0.02183500948373296,0.008925655709360436,0.0013994395109233615,0.9200000000000005,0.0,-0.01622716442619776
2018-09-30,0.012683161224132267,0.012683161224132267,0.0143593601964207,-0.00965187004644863,0.0015964120869833565,0.9200000000000003,0.0,-0.01599960427464786
2018-10-31,-0.0649596445554087,-0.06408027828859264,-0.08812944028779823,-0.007774718683498549,0.0017501152046575097,0.6713043478260867,0.9400000000000001,-0.08097716745062078
2018-11-30,0.00018035836900165414,0.00018035836900165414,-0.021607948248220543,0.02504219383602546,0.001716937717349154,0.4499999999999999,0.0,-0.03816959214359761
2018-12-31,-0.031023145588506273,-0.031023145588506273,-0.09335851117753868,0.03137479097059015,0.0019704360684456024,0.44999999999999996,0.0,-0.05990941906280567
2019-01-31,0.05414996257962246,0.05414996257962246,0.13155806025230565,-0.011037040089423078,0.0017379052906283388,0.4499999999999999,0.0,-0.00865570998670051
2019-02-28,0.019896311989287208,0.02073173997840838,0.028844285042758155,0.0021078647251546734,0.0016400764481392383,0.6657894736842105,0.82,-0.005924476392200395
2019-03-31,0.04683681320132749,0.04696235793568859,0.04955011106504359,0.021434992408692954,0.001815630981612859,0.9200000000000004,0.1200000000000001,-0.022819842274602764
2019-04-30,0.026916082359567772,0.026916082359567772,0.02944281431841289,-0.0032933248384762193,0.0020125723956123664,0.9200000000000004,0.0,-0.014092747773389536
2019-05-31,-0.04553204187048299,-0.04488143498514696,-0.07017192389459792,0.03506088457670731,0.002143756262235952,0.7809090909090908,0.6800000000000002,-0.07364123504652331
2019-06-30,0.06715556439564474,0.06804823492273693,0.08873213414710834,0.013347155780812248,0.0016950197670562162,0.8039999999999999,0.8400000000000001,-0.015895224965216448
2019-07-31,-0.010673953728405516,-0.010516482822329865,-0.013999574416418414,0.011506336219399893,0.0020237264968261393,0.9418181818181822,0.15999999999999992,-0.0364297497461169
2019-08-31,0.0013879954416626816,0.0023334459817820896,0.005230942487044032,0.029606132271358332,0.0015084215298668546,0.6454545454545453,0.9400000000000001,-0.025038308618401284
2019-09-30,-0.033578060670885757,-0.03257174955059283,-0.020754863050457595,-0.009435148620811962,0.0014981832101306214,0.7230000000000001,1.04,-0.03881357012213049
2019-10-31,0.06915974745923759,0.07071455284609285,0.0872040362985469,-0.011266658335384205,0.001738852373342148,0.7991304347826087,1.4600000000000002,-0.015777791284589893
2019-11-30,0.006397243178197787,0.006397243178197787,0.006546617719616954,0.005385588072325476,0.0009508971784362164,0.9200000000000003,0.0,-0.02041918279686228
2019-12-31,0.060165092727699765,0.060165092727699765,0.06570885130460868,-0.0033232632736692747,0.0014775478180093504,0.9200000000000004,0.0,-0.008025950081148037
2020-01-31,0.05811195432199945,0.05811195432199945,0.06205047206208891,0.01625561816704879,0.0009617616328305711,0.9200000000000004,0.0,-0.02598339641839642
2020-02-29,-0.07363244950535097,-0.07302033633216531,-0.07908722846253746,0.04783432985890146,0.0016082875180452039,0.8842105263157893,0.6800000000000002,-0.12096858906183505
2020-03-31,-0.04174434206056188,-0.04148348385284373,-0.11014722001644395,0.030360317952673466,0.0015522737595810021,0.4972727272727271,0.2599999999999999,-0.11083399919418568
2020-04-30,0.069684030438951,0.069684030438951,0.1570348021890564,6.703653228412598e-05,-0.0003937534316602598,0.4499999999999999,0.0,-0.019992452988398246
2020-05-31,0.046427790734002716,0.046703027814867015,0.09483304015343519,-0.00031429929783388655,0.00010959989527337122,0.5475,0.2599999999999999,-0.018123207637769534
2020-06-30,0.04264984499909574,0.04264984499909574,0.07214109921988565,0.002138549243506871,-2.220446049250313e-16,0.58,0.0,-0.027802391040996022
2020-07-31,0.04514554220160316,0.04514554220160316,0.07212834346335928,0.01183251700435517,0.0,0.58,0.0,-0.02401360953969256
2020-08-31,0.09238780379836031,0.09299249175549362,0.11975723124526594,-0.007976538888874618,0.0,0.7133333333333332,0.56,-0.021823903723733884
2020-09-30,-0.09364749291087215,-0.09268527969570628,-0.09396889458177582,-0.0018116961717988822,-0.00021838665722673234,0.609047619047619,1.06,-0.06508815541055968
2020-10-31,-0.00589939833416675,-0.005379888882681816,0.0012394155772614823,-0.013920669261771601,0.00010882253816291154,0.4854545454545453,0.5199999999999998,-0.04494942347565578
2020-11-30,0.048451350009700356,0.04872374958455228,0.10631698490790908,-0.0030904243712647217,-7.625627276952596e-05,0.46950000000000003,0.2599999999999999,-0.021584505173547486
2020-12-31,0.02667676930106677,0.027371681262631675,0.028222078311183285,0.0025356954782231877,-0.00010881899523895733,0.7845454545454547,0.6800000000000002,-0.013519199961950723
2021-01-31,0.04354645374111943,0.043670928087054195,0.05072794833539196,-0.010125975983359958,-9.992007221626409e-16,0.8757894736842103,0.1200000000000001,-0.03705881341463757
2021-02-28,-0.030025356435311346,-0.029484506914395192,-0.028320410655755968,-0.02170381187656034,-0.00010952151431820045,0.8157894736842105,0.56,-0.06306342287849365
2021-03-31,0.011121508449140949,0.01138611069153872,0.04104332595006022,-0.022975883077662296,0.0,0.4895652173913041,0.2599999999999999,-0.020047386271053624
2021-04-30,-0.009825600416196179,-0.008893794809719191,-0.0027489109513584298,0.011449526819288902,-0.00010953351059339589,0.8019047619047619,0.9400000000000001,-0.03150041024543404
2021-05-31,8.451452005808768e-05,0.0007677512266504039,0.010086643919779537,0.002179707943790854,-0.00010915075090489612,0.729,0.6800000000000002,-0.04557865292594232
2021-06-30,0.06625137615781407,0.06697532994654631,0.07672657690268947,0.012210722257464113,-0.00010896526524784012,0.8463636363636365,0.6800000000000002,-0.009399631791253471
2021-07-31,0.022304376184828945,0.022304376184828945,0.022780448011945342,0.021652875124022808,-0.00010947069585953706,0.9200000000000004,0.0,-0.020553711645606265
2021-08-31,0.03364027413503479,0.03364027413503479,0.03704920326628236,-0.006937477283285753,0.0001094826810048577,0.9200000000000004,0.0,-0.018745119659074216
2021-09-30,-0.0660947785755358,-0.06598235490344972,-0.07200055951946105,-0.014748740481414613,-0.00032811595404602656,0.9114285714285715,0.1200000000000001,-0.06958484226480355
2021-10-31,0.08919123619774982,0.08932065216855745,0.1033121420710017,-0.0049264194219839075,-0.00010930913957762911,0.8714285714285717,0.1200000000000001,-0.01383160304425013
2021-11-30,0.0026418189925248026,0.0026418189925248026,0.002210410997085299,0.008255981155541159,0.00010932108937011797,0.9200000000000004,0.0,-0.03782637968932434
2021-12-31,0.013744297271903294,0.014702703655367744,0.018123408293227117,-0.014742321961338622,-0.00010930913957774013,0.5945454545454543,0.9400000000000001,-0.0250271692313897
2022-01-31,-0.04484971593396336,-0.044350167588818934,-0.07057293910195372,-0.010730707207097678,-6.661338147750939e-16,0.5149999999999999,0.5199999999999998,-0.06854170431687767
2022-02-28,-0.028350664373806178,-0.028350664373806178,-0.05772222199545041,-0.009148308173724473,2.172596175364916e-05,0.44999999999999996,0.0,-0.047764360661343264
2022-03-31,0.01457631149675609,0.01457631149675609,0.06490577153680355,-0.042275206819089806,0.00010941746654302698,0.44999999999999984,0.0,-0.040162396343159545
2022-04-30,-0.082536571780221,-0.0820533144308,-0.1366909303827598,-0.041431607335014164,0.0,0.5149999999999999,0.5199999999999998,-0.07470480303889437
2022-05-31,-0.001301113601129389,-0.001301113601129389,-0.013926235900303174,0.008314943142384346,0.0005578890347848198,0.4499999999999999,0.0,-0.0540652831887144
2022-06-30,-0.03472083182365504,-0.03472083182365504,-0.08546482531749267,0.009899004737035977,0.000470339220567606,0.4499999999999999,0.0,-0.06385818812145927
2022-07-31,0.045337381133640164,0.045337381133640164,0.09537906972668408,0.006779762247791865,0.0006235032617281089,0.4499999999999999,0.0,-0.01631399779008691
2022-08-31,-0.04810730910907823,-0.047610452698516825,-0.060954802179598255,-0.03304613132149459,0.002068867142688946,0.5065217391304346,0.5199999999999998,-0.07244036155067346
2022-09-30,-0.029052323623238174,-0.029052323623238174,-0.04246041791368271,-0.03173867603114555,0.0018045906882571128,0.4499999999999999,0.0,-0.07542251027550317
2022-10-31,-0.035540394802922926,-0.035540394802922926,-0.058306437904660946,-0.02992977534714336,0.0019470655067543863,0.4499999999999999,0.0,-0.040996791025896484
2022-11-30,0.06457064604213736,0.06457064604213736,0.10113645419390438,0.051542123575011756,0.0030638932790558737,0.4499999999999999,0.0,-0.014257628871922612
2022-12-31,-0.04427238498921848,-0.04427238498921848,-0.08946772161727534,-0.012370382306274741,0.003296751613641069,0.4499999999999999,0.0,-0.05330844004072188
2023-01-31,0.0955239941371322,0.0958087887971042,0.17302632926654393,0.026867593632317277,0.0033469801071464023,0.502,0.2599999999999999,-0.01258141349721642
2023-02-28,-0.05278480650220152,-0.05173272572545151,-0.05809687752597048,-0.05083131158212029,0.0033365916933270068,0.7273684210526316,1.12,-0.05281099122731758
